pc4,INWONER,GEM_HH_GR,AV5_HORECA,OAD,median_inc,cluster,level_zip
2811,10470.0,2.4,93.19999999999999,825.0,40800.0,1,772
2821,5275.0,2.5,18.2,426.0,42000.0,1,773
2825,1740.0,2.9,1.2000000000000002,125.0,39500.0,3,774
2831,2610.0,2.4,69.6,972.0,36000.0,2,775
2841,8555.0,2.4,159.34573624194346,1060.0,35200.0,2,776
2851,4320.0,2.3,67.6,491.0,50200.0,3,777
2855,630.0,2.5,32.3,56.0,49500.0,3,778
2861,6885.0,2.4,27.1,639.0,33300.0,2,779
2865,1700.0,2.2,20.1,428.0,28100.0,3,780
2871,12115.0,2.2,40.5,1191.0,37900.0,3,781
2872,815.0,2.8,37.0,540.0,27700.0,2,782
2901,9580.0,2.5,32.4,1932.0,29100.0,2,783
2902,8230.0,2.0,138.5,2517.0,32500.0,1,784
2903,8760.0,2.0,161.0,2790.0,36000.0,3,785
2904,7980.0,2.1,152.0,2330.0,51400.0,2,786
2905,6530.0,2.1,74.2,2276.0,50300.0,1,787
2906,5625.0,2.1,87.5,2308.0,37600.0,3,788
2907,13985.0,2.0,207.29999999999998,2169.0,49200.0,2,789
2908,3115.0,2.1,155.8,1961.0,44200.0,2,790
2909,2990.0,2.8,148.7,1325.0,45300.0,1,791
2911,6390.0,2.5,224.8,1266.0,32800.0,3,792
2912,6700.0,2.3,57.8,1777.0,35100.0,2,793
2913,540.0,2.7,86.7,651.0,39100.0,3,794
2914,7930.0,2.3,55.9,1644.0,41400.0,1,795
2921,2305.0,2.6,53.5,1440.0,46400.0,3,796
2922,7015.0,2.2,84.30000000000001,2410.0,37100.0,2,797
2923,6190.0,2.3,81.5,2073.0,41700.0,1,798
2924,4170.0,2.2,79.0,1920.0,38500.0,1,799
2925,7015.0,2.5,49.3,1681.0,34500.0,2,800
2926,2690.0,2.5,43.2,1520.0,53600.0,2,801
2931,6550.0,2.2,68.1,873.0,35600.0,2,802
2935,5760.0,2.5,52.5,479.0,48900.0,3,803
2941,7655.0,2.3,19.3,954.0,38400.0,3,804
2951,10460.0,2.4,16.2,1813.0,42900.0,1,805
2952,980.0,3.0,53.6,819.0,42700.0,2,806
2953,5960.0,2.4,70.9,1198.0,42100.0,1,807
2954,2670.0,2.6,43.3,1637.0,35300.0,1,808
2957,8440.0,2.7,45.5,824.0,41600.0,3,809
2959,2460.0,2.7,27.2,240.0,38115.6746031746,3,810
2961,820.0,2.4,8.600000000000001,604.0,46300.0,3,811
2964,4260.0,2.5,43.400000000000006,479.0,43500.0,2,812
2965,1400.0,2.1,37.2,407.0,48100.0,1,813
2967,1670.0,2.6,37.0,306.0,44200.0,3,814
2968,110.0,2.9,30.699999999999996,50.0,50400.0,1,815
2969,2230.0,2.9,30.2,231.0,47600.0,1,816
2971,2840.0,2.8,46.2,287.0,30500.0,2,817
2973,1185.0,2.7,6.5,193.0,28300.0,2,818
2974,1315.0,2.7,7.1,158.0,37200.0,3,819
2975,965.0,2.9,7.2,70.0,49400.0,2,820
2977,920.0,2.7,5.7,85.0,33300.0,1,821
2981,3200.0,2.2,6.800000000000001,2301.0,37300.0,1,822
2982,6365.0,1.9,84.3,1852.0,31300.0,1,823
2983,9285.0,2.3,92.19999999999999,1471.0,45100.0,2,824
2984,3245.0,2.5,79.1,1625.0,41200.0,1,825
2985,4725.0,2.2,73.5,2069.0,42100.0,1,826
2986,8160.0,2.3,74.69999999999999,1803.0,45900.0,2,827
2987,7675.0,2.1,68.9,1967.0,46500.0,1,828
2988,2765.0,2.4,108.4,366.0,50600.0,3,829
2989,820.0,2.5,100.0,889.0,39400.0,1,830
2991,12925.0,2.4,102.0,1553.0,31600.0,2,831
2992,14655.0,2.5,79.0,1808.0,28200.0,3,832
2993,14285.0,2.5,94.1,1707.0,34800.0,1,833
2994,6810.0,2.8,85.5,1503.0,21100.0,2,834
2995,3805.0,2.3,204.1,525.0,26300.0,2,835
3011,16390.0,1.5,38.2,6320.0,27900.0,1,836
3012,5735.0,1.5,1605.0,6219.0,24500.0,1,837
3013,1025.0,1.6,1678.0,6952.0,24300.0,2,838
3014,7805.0,1.9,1634.3,6430.0,23500.0,2,839
3015,2340.0,1.6,1676.4,5681.0,25400.0,2,840
3016,1760.0,1.5,1700.6,3427.0,22200.0,1,841
3021,11980.0,1.8,1641.2,6811.0,20900.0,2,842
3022,10065.0,2.0,1681.3999999999999,5978.0,25600.0,1,843
3023,9450.0,1.9,1535.9,7302.0,24700.0,3,844
3024,9115.0,1.7,1623.8,4385.0,23800.0,2,845
3025,7150.0,2.1,1581.6,5354.0,24600.0,2,846
3026,7330.0,2.0,1457.8000000000002,6235.0,25100.0,1,847
3027,10195.0,2.3,1464.7,4667.0,25500.0,2,848
3028,7700.0,1.8,1338.0,3561.0,22500.0,1,849
3029,3280.0,2.2,998.8999999999999,3168.0,21500.0,2,850
3031,8275.0,1.7,1301.4,7752.0,23700.0,2,851
3032,6470.0,1.7,1488.6,8136.0,27300.0,1,852
3033,4630.0,1.7,1481.0,7165.0,26300.0,1,853
3034,11540.0,2.0,1495.3,5994.0,33900.0,2,854
3035,6760.0,1.8,1363.9,8063.0,38115.6746031746,1,855
3036,8065.0,2.0,1426.0,6409.0,24800.0,2,856
3037,7690.0,1.9,1353.1,6609.0,33100.0,3,857
3038,7970.0,1.5,1377.4,5865.0,38115.6746031746,2,858
3039,10255.0,1.7,1389.6,5144.0,58200.0,2,859
3041,170.0,1.9,1423.5,2078.0,42600.0,2,860
3042,7940.0,2.0,1316.1000000000001,1908.0,38115.6746031746,3,861
3043,7245.0,2.1,1118.8,1769.0,37300.0,3,862
3044,125.0,2.0,711.5,1474.0,26600.0,1,863
3045,3490.0,2.9,674.4000000000001,881.0,28000.0,2,864
3046,345.0,2.3,735.8,56.0,33600.0,3,865
3047,70.0,1.9,66.1,505.0,53900.0,3,866
3051,7815.0,2.0,132.3,3145.0,50600.0,3,867
3052,6445.0,2.2,1159.8,2759.0,55200.0,2,868
3053,10385.0,2.0,742.4,2410.0,24400.0,1,869
3054,7885.0,1.9,359.6,2087.0,34700.0,1,870
3055,8225.0,2.4,445.1,1703.0,25100.0,3,871
3056,3470.0,2.6,346.70000000000005,875.0,35900.0,1,872
3059,12730.0,2.8,522.6999999999999,1135.0,46400.0,1,873
3061,15925.0,1.7,71.7,5693.0,27700.0,2,874
3062,8300.0,1.8,1365.9,3131.0,26600.0,2,875
3063,10175.0,1.5,1166.3,3520.0,29300.0,2,876
3064,1645.0,2.2,1156.7,1450.0,28800.0,3,877
3065,8265.0,2.3,180.0,1979.0,26300.0,3,878
3066,10460.0,1.9,338.1,2926.0,24000.0,1,879
3067,20905.0,1.8,268.6,3291.0,22700.0,1,880
3068,22780.0,2.1,228.4,2868.0,23700.0,3,881
3069,18995.0,1.9,149.7,2617.0,23600.0,2,882
3071,19485.0,2.0,128.5,4370.0,25200.0,1,883
3072,15770.0,2.0,1522.5,4430.0,32500.0,2,884
3073,14120.0,2.1,1401.6,6245.0,25600.0,1,885
3074,11890.0,2.2,1222.7,4732.0,27300.0,2,886
3075,13515.0,2.0,1131.8000000000002,3964.0,23200.0,3,887
3076,14230.0,2.0,737.5,2586.0,24600.0,1,888
3077,17855.0,2.2,455.5,2207.0,25200.0,3,889
3078,12790.0,2.0,254.20000000000002,2649.0,21300.0,2,890
3079,15960.0,2.0,358.20000000000005,2742.0,23100.0,2,891
3081,12500.0,2.0,328.20000000000005,5756.0,25300.0,2,892
3082,11920.0,1.9,1306.7,3668.0,25300.0,3,893
3083,13665.0,1.8,1071.8,5154.0,38115.6746031746,1,894
3084,2125.0,1.7,1175.8,2274.0,26900.0,2,895
3085,13420.0,1.9,563.4,2651.0,30900.0,1,896
3086,12395.0,2.1,446.5,2611.0,27200.0,1,897
3087,1845.0,2.0,380.29999999999995,2269.0,38115.6746031746,1,898
3088,35.0,1.3,986.8,357.0,28900.0,2,899
3089,1485.0,2.0,234.10000000000002,279.0,38115.6746031746,2,900
3111,4795.0,1.8,22.7,5015.0,44200.0,2,901
3112,10865.0,1.9,565.0,4369.0,29900.0,2,902
3113,15.0,1.8,728.5999999999999,3567.0,24600.0,3,903
3114,6180.0,2.0,686.8,2070.0,26100.0,3,904
3115,25.0,2.9,451.0,979.0,38700.0,2,905
3116,3215.0,2.2,360.79999999999995,3283.0,25900.0,2,906
3117,9095.0,2.0,493.4,3720.0,36100.0,3,907
3118,5035.0,2.1,453.09999999999997,3268.0,51600.0,1,908
3119,10040.0,2.1,405.9,3575.0,39100.0,1,909
3121,3235.0,2.2,475.7,2379.0,29800.0,3,910
3122,9440.0,2.0,294.9,3027.0,28400.0,3,911
3123,7405.0,2.2,308.1,2599.0,22900.0,3,912
3124,8295.0,2.6,186.9,1824.0,32800.0,2,913
3125,350.0,2.4,208.29999999999998,1118.0,36500.0,1,914
3131,15050.0,2.0,345.6,3459.0,26900.0,2,915
3132,12430.0,2.1,196.5,2061.0,35300.0,3,916
3133,950.0,1.5,145.5,1903.0,38115.6746031746,2,917
3134,7325.0,2.1,215.0,3153.0,29200.0,2,918
3135,12845.0,2.3,292.4,2576.0,30100.0,2,919
3136,10455.0,2.0,299.2,3124.0,36400.0,2,920
3137,13340.0,2.2,253.8,2455.0,31500.0,3,921
3138,10.0,2.287339268051434,153.29999999999998,1138.0,37600.0,3,922
3141,6215.0,2.0,117.5,2004.0,46500.0,1,923
3142,5525.0,2.2,85.3,2407.0,38115.6746031746,3,924
3143,2495.0,2.2,77.10000000000001,2211.0,35300.0,3,925
3144,6475.0,2.1,84.0,2187.0,45900.0,1,926
3145,6700.0,2.3,83.69999999999999,1786.0,40800.0,1,927
3146,4985.0,2.4,63.8,1190.0,51700.0,1,928
3147,370.0,3.0,59.4,1673.0,42800.0,1,929
3151,10360.0,2.1,63.9,1009.0,43600.0,3,930
3155,6635.0,2.4,82.8,751.0,54800.0,3,931
3161,8280.0,2.2,59.5,919.0,35100.0,1,932
3162,7435.0,2.7,50.3,1101.0,36200.0,2,933
3165,4266.434567901235,2.287339268051434,146.89999999999998,155.0,38115.6746031746,1,934
3171,5970.0,2.4,159.34573624194346,1185.0,31000.0,1,935
3172,985.0,2.3,56.5,651.0,33900.0,1,936
3176,2600.0,2.6,52.1,972.0,35600.0,2,937
3181,12515.0,2.2,58.300000000000004,1203.0,38115.6746031746,1,938
3191,9855.0,2.2,63.7,2412.0,29900.0,2,939
3192,12395.0,2.0,111.5,2145.0,30500.0,2,940
3193,6265.0,2.1,96.0,1559.0,28700.0,3,941
3194,6440.0,2.3,121.49999999999999,1752.0,31200.0,3,942
3195,4855.0,2.2,119.3,727.0,40500.0,3,943
3196,4266.434567901235,2.287339268051434,12.899999999999999,195.0,38115.6746031746,1,944
3197,4266.434567901235,2.287339268051434,159.34573624194346,104.0,38115.6746031746,3,945
3198,4266.434567901235,2.287339268051434,159.34573624194346,19.0,34300.0,3,946
3199,4266.434567901235,2.287339268051434,159.34573624194346,7.0,38115.6746031746,3,947
3201,13420.0,2.0,159.34573624194346,2714.0,38800.0,2,948
3202,7120.0,1.9,131.10000000000002,1692.0,36700.0,1,949
3203,3810.0,1.9,130.60000000000002,3130.0,42700.0,1,950
3204,7375.0,2.1,115.69999999999999,3238.0,45200.0,3,951
3205,8375.0,2.4,109.5,2483.0,43000.0,2,952
3206,10195.0,2.2,101.19999999999999,2384.0,33700.0,1,953
3207,15565.0,2.4,103.5,1663.0,33100.0,3,954
3208,5970.0,2.1,94.3,1740.0,47100.0,2,955
3209,1520.0,2.4,107.6,964.0,36100.0,2,956
3211,1640.0,2.1,95.4,298.0,36100.0,3,957
3212,520.0,2.1,27.200000000000003,177.0,41800.0,2,958
3214,5510.0,2.4,36.2,719.0,40200.0,2,959
3216,1255.0,2.3,14.0,150.0,40600.0,2,960
3218,2520.0,2.3,20.2,417.0,44500.0,3,961
3221,5035.0,2.0,12.799999999999999,1284.0,46400.0,2,962
3222,4070.0,2.2,54.3,1209.0,41200.0,2,963
3223,13150.0,2.3,55.0,1484.0,45700.0,1,964
3224,8290.0,2.1,53.900000000000006,1911.0,45700.0,3,965
3225,8190.0,2.2,52.2,1765.0,37000.0,3,966
3227,1225.0,2.3,52.1,149.0,37100.0,3,967
3231,3845.0,2.0,23.799999999999997,1040.0,37700.0,3,968
3232,9455.0,2.2,47.8,1051.0,36200.0,2,969
3233,7725.0,2.2,49.8,705.0,40600.0,1,970
3234,560.0,2.5,31.5,107.0,39900.0,2,971
3235,6340.0,2.2,55.2,536.0,36000.0,1,972
3237,1800.0,2.4,24.7,241.0,38200.0,2,973
3238,1910.0,2.3,47.3,249.0,42800.0,2,974
3241,7425.0,2.3,18.9,1106.0,42000.0,3,975
3243,1360.0,2.2,28.9,181.0,36600.0,2,976
3244,2380.0,2.4,2.1,256.0,35400.0,2,977
3245,7265.0,2.3,9.5,1265.0,35000.0,2,978
