pc4,INWONER,P_MAN,P_VROUW,P_INW_014,P_INW_1524,P_INW_2544,P_INW_4564,P_INW_65PL,AV1_FOOD,AV3_FOOD,AV5_FOOD,OAD,P_NL_ACHTG,P_WE_MIG_A,P_NW_MIG_A,GEM_HH_GR,UITKMINAOW,P_LINK_HH,P_HINK_HH,log_median_inc
1053.0,0.6223028451403475,0.3912971005491401,0.60870289945086,0.23211705285363657,0.08358497619517284,0.599799607382149,0.43739884061298295,0.16912018909160353,0.4187482055699111,0.8974176112904437,0.970897544207184,1.0,0.4444444444444444,0.3333333333333333,0.25,0.20833333333333334,0.47549668874172185,0.6081871345029239,0.19781718963165076,0.6230966121223384
1054.0,0.6541913309146458,0.35312268020766807,0.6468773197923322,0.2677179230856532,0.09700109027495432,0.5735631132751948,0.4452184775036634,0.15952577966853007,0.33763996554694226,0.7427370317543728,0.981588836775716,0.8491039736819322,0.5555555555555556,0.5,0.125,0.20833333333333334,0.3258278145695364,0.4853801169590643,0.32878581173260574,0.5435935964483023
1055.0,0.7974030933740691,0.35255084761652544,0.6474491523834747,0.33056044208229535,0.14610222126255132,0.6096040240412803,0.3287751822303852,0.11832211074683276,0.08598908986505885,0.31026199234291724,0.8076441285285636,0.5951865639338585,0.3333333333333333,0.3333333333333333,0.5,0.24999999999999994,0.6529801324503312,0.6210526315789474,0.12824010914051842,0.5682402368297269
1056.0,0.7700973839984724,0.42668218529340396,0.5733178147065962,0.30696909174062303,0.11538493045509546,0.6154099265486349,0.39168291098115665,0.11438003004012821,0.16881998277347113,0.48952781322723526,0.8858333090570106,0.8581075231581681,0.4444444444444444,0.3333333333333333,0.5,0.24999999999999994,0.8940397350993378,0.5812865497076024,0.18417462482946795,0.5510085410565831
1057.0,0.6664120679778499,0.38043856918995483,0.6195614308100454,0.32056010905208665,0.13980048666441994,0.5718581999611559,0.3889058070161143,0.12956248786463964,0.2045650301464255,0.4901659034607012,0.9144696594517439,0.9232101116786425,0.4444444444444444,0.3333333333333333,0.375,0.24999999999999994,0.56158940397351,0.6116959064327486,0.1800818553888131,0.6230966121223384
1058.0,0.6035898415123162,0.2815403814394,0.7184596185605996,0.33580309633902117,0.09496973727734247,0.613214859044318,0.3591509462987025,0.13953446501714595,0.13637668676428366,0.3564672321897756,0.8798613336440704,0.6933598822612761,0.5555555555555556,0.3333333333333333,0.25,0.24999999999999994,0.29668874172185433,0.4713450292397661,0.3042291950886767,0.5847305506547332
1059.0,0.24594233339698301,0.34342925383930056,0.6565707461607,0.2698150005055737,0.1291293257696688,0.6143666587742719,0.3969163706813046,0.11913090066333916,0.108670686190066,0.2018992568125516,0.6287179188393975,0.5100857068652065,0.4444444444444444,0.3333333333333333,0.25,0.20833333333333334,0.18410596026490067,0.5391812865497077,0.252387448840382,0.7598246291234411
1060.0,0.3845713194577048,0.3871642888148454,0.6128357111851549,0.43663111987411246,0.2030809420388704,0.2292602743336013,0.7073261972665655,0.15411092672393087,0.006172839506172842,0.03303055326176714,0.056369621580679936,0.27071249242489825,0.3333333333333333,0.16666666666666666,0.625,0.5833333333333334,0.2,0.30994152046783624,0.46111869031377906,0.5539348200304819
1061.0,0.5770479282031697,0.37847989533052145,0.621520104669479,0.4885855139221322,0.24384592248108022,0.4806030378673096,0.29116157741292015,0.09741710255963303,0.0304335343095033,0.19596877111327982,0.662889270836368,0.48662453467232275,0.1111111111111111,0.16666666666666666,0.75,0.4166666666666667,0.5245033112582781,0.5964912280701754,0.15552523874488405,0.5553896251316716
1062.0,0.4834829100630132,0.4305144497899506,0.5694855502100494,0.29433456287740956,0.25606137586272976,0.6349512366011628,0.19079685083981543,0.09724071913022078,0.0304335343095033,0.17539974476390663,0.5763393247298045,0.4530343693186737,0.2222222222222222,0.3333333333333333,0.5,0.20833333333333334,0.3165562913907285,0.5883040935672516,0.18963165075034108,0.5314230287179702
1063.0,0.4853924002291388,0.4644442966769352,0.5355557033230645,0.5259442236760451,0.14458674151916628,0.409989355100753,0.4199356875378439,0.1579470350679489,0.03517082974447316,0.08047443885594176,0.3339353861391909,0.32542637001125446,0.1111111111111111,0.16666666666666666,0.75,0.4166666666666667,0.495364238410596,0.671345029239766,0.10777626193724421,0.5329656492466802
1064.0,0.6465533702501433,0.42412471343321123,0.5758752865667891,0.4817127772278087,0.15154420025891527,0.3836060599249252,0.44464617425917746,0.1853337282858533,0.02856732701693942,0.09364912544103296,0.3437818626736971,0.3366808068565492,0.2222222222222222,0.16666666666666666,0.75,0.4166666666666667,0.6370860927152318,0.6619883040935672,0.1446111869031378,0.5345020869109904
1065.0,0.46056902806950545,0.34808831466277956,0.6519116853372208,0.4679191711764078,0.18690084628293466,0.37586519267317536,0.36574240378541084,0.21598283161133872,0.03947746195808211,0.1326852338413032,0.409939697614123,0.3594493983204917,0.2222222222222222,0.3333333333333333,0.625,0.33333333333333326,0.37350993377483444,0.6619883040935672,0.1227830832196453,0.6753479865450088
1066.0,0.6864617147221692,0.36565769298888623,0.6343423070111138,0.36956830095074533,0.17853375463733376,0.3003396207013433,0.5884270476856596,0.21335206205065763,0.010910134941142692,0.060318294422340664,0.18041192064555597,0.2475110380053675,0.4444444444444444,0.3333333333333333,0.375,0.4166666666666667,0.3933774834437086,0.3929824561403509,0.3424283765347886,0.5765740581786606
1067.0,0.7544395646362422,0.4049010724723983,0.5950989275276015,0.5597299601712771,0.1520907356972839,0.3844940303623983,0.41059342759318873,0.16422393492171516,0.014211886304909561,0.030328053449440746,0.11247705887493811,0.23409228638213142,0.2222222222222222,0.16666666666666666,0.75,0.4999999999999999,0.6423841059602649,0.5824561403508772,0.15143246930422918,0.5360323910752888
1068.0,0.6192476608745465,0.35895750018159006,0.6410424998184098,0.38909540580384544,0.14544157614456016,0.3414288639727071,0.4311007721882977,0.28788574917075044,0.03560149296583405,0.05258614218151791,0.1623794680572145,0.3188468530863129,0.3333333333333333,0.16666666666666666,0.625,0.33333333333333326,0.5443708609271524,0.6584795321637428,0.12687585266030013,0.5710383564362826
1069.0,1.0,0.36885208101620787,0.6311479189837922,0.5275594667266444,0.15341931543474374,0.38426662652450244,0.4018490628704282,0.18516000002458638,0.02885443583118002,0.03866076120411381,0.08660820928132372,0.34239459787031423,0.2222222222222222,0.16666666666666666,0.75,0.45833333333333337,0.8304635761589404,0.583625730994152,0.16098226466575716,0.7503376488252359
1071.0,0.48310101202978806,0.35254856850561545,0.6474514314943847,0.3746310390422709,0.09399897610618509,0.35067325220527695,0.4972151509961078,0.29249871501503283,0.23184036749928222,0.6881990841528415,0.9997378157135783,0.6716301618907454,0.5555555555555556,0.5,0.125,0.2916666666666667,0.10463576158940398,0.31812865497076026,0.5416098226466576,0.5568389300114108
