name,INWONER,GEM_HH_GR,AV5_HORECA,OAD,median_inc,cluster,level_zip_x,globalChannel_fastfood,globalChannel_other,rating,pc4,level_zip_y,dv
Bumbu Kitchen,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.4,1012,2,CLOSED_PERMANENTLY
Ristorante Italiano,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.8,1012,2,OPERATIONAL
Los Santos Argentina,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.7,1012,2,OPERATIONAL
The End Karaoke Amsterdam,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,3.9,1012,2,OPERATIONAL
Pancakes and Waffles,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.1,1012,2,CLOSED_TEMPORARILY
Kam Yin Surinam Chinese Restaurant,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.9,1012,2,OPERATIONAL
Burger Zaken,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.0,1012,2,OPERATIONAL
Bravi Ragazzi,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.6,1012,2,OPERATIONAL
Miss Louisa Coffee + Beignets,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.3,1012,2,CLOSED_PERMANENTLY
Huiskamerrestaurant Kookerij de Singel,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.5,1012,2,OPERATIONAL
Toko Joyce,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.1,1012,2,OPERATIONAL
Disco Dolly,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,3.4,1012,2,OPERATIONAL
Mas Y Mas Argentinian Italian Restaurant,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.1,1012,2,OPERATIONAL
The Crown Prince,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.8,1012,2,OPERATIONAL
Il Centro Amsterdam,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.2,1012,2,OPERATIONAL
Burger Broodjesbar,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.0,1012,2,OPERATIONAL
Van Gogh Café,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,3.9,1012,2,OPERATIONAL
Bubbles & Wines,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.5,1012,2,OPERATIONAL
Sapore Italiano,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.2,1012,2,OPERATIONAL
Burger Bar,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.5,1012,2,OPERATIONAL
Café Nota Bene,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.4,1012,2,OPERATIONAL
Saint Morris Argentinian Restaurant,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.2,1012,2,OPERATIONAL
Dim Sum Court,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,2.8,1012,2,OPERATIONAL
De Soepbar,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.6,1012,2,OPERATIONAL
The Bulldog Mack,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.3,1012,2,OPERATIONAL
San Abram,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.4,1012,2,OPERATIONAL
Cafe de Jaren,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.2,1012,2,OPERATIONAL
Café De Zwart,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.0,1012,2,OPERATIONAL
Hoppe,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.4,1012,2,OPERATIONAL
Haring & Zo,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.6,1012,2,OPERATIONAL
LoveFood,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.085146853146845,1012,2,CLOSED_PERMANENTLY
Lucien's Pannekoekkelder,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.9,1012,2,OPERATIONAL
Cafe Gollem Raamsteeg,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.7,1012,2,OPERATIONAL
Singel,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.6,1012,2,OPERATIONAL
Wonder Bar One,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.2,1012,2,OPERATIONAL
Van Speijk,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.5,1012,2,OPERATIONAL
Toastable,8420.0,1.4,3726.0,8458.0,24900.0,3,2,1,0,4.6,1012,2,OPERATIONAL
San Thomas,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.8,1012,2,OPERATIONAL
La Colina,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.5,1012,2,OPERATIONAL
Luden,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.5,1012,2,CLOSED_PERMANENTLY
Broodje Bert,8420.0,1.4,3726.0,8458.0,24900.0,3,2,1,0,4.6,1012,2,OPERATIONAL
Caffe Esprit,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,3.7,1012,2,CLOSED_PERMANENTLY
INDOGO,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.9,1012,2,OPERATIONAL
La Stego,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.0,1012,2,OPERATIONAL
Dragon City,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.0,1012,2,OPERATIONAL
Chipsy King,8420.0,1.4,3726.0,8458.0,24900.0,3,2,1,0,3.5,1012,2,OPERATIONAL
Busy Lizzy,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.0,1012,2,OPERATIONAL
Eethuis Sie-Joe,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.2,1012,2,OPERATIONAL
Sham,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.0,1012,2,OPERATIONAL
Sugar 'n Bakery,8420.0,1.4,3726.0,8458.0,24900.0,3,2,1,0,3.7,1012,2,OPERATIONAL
Mr Porter,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.4,1012,2,OPERATIONAL
Pancakes,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.3,1012,2,CLOSED_TEMPORARILY
Hofje van Wijs,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.1,1012,2,OPERATIONAL
Lucius,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.4,1012,2,OPERATIONAL
Mucho Bello,8420.0,1.4,3726.0,8458.0,24900.0,3,2,1,0,1.9,1012,2,OPERATIONAL
Bird,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.3,1012,2,OPERATIONAL
Vascobelo V-bar Scheltema,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.3,1012,2,OPERATIONAL
Burger Zaken,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.1,1012,2,OPERATIONAL
The eleventh commandment,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.6,1012,2,OPERATIONAL
Old Town,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.3,1012,2,OPERATIONAL
Le Pain Quotidien - Warmoes,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.4,1012,2,CLOSED_PERMANENTLY
De Pilsener Club (Engelse Reet),8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.6,1012,2,OPERATIONAL
Café Star,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.3,1012,2,OPERATIONAL
Breakfast - Guadalupe,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.8,1012,2,OPERATIONAL
Dwaze Zaken,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.2,1012,2,OPERATIONAL
Cafe the Palace,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.5,1012,2,OPERATIONAL
Q Global Kitchen,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.3,1012,2,OPERATIONAL
PRIK,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.4,1012,2,OPERATIONAL
America BBQ Bar,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.3,1012,2,CLOSED_PERMANENTLY
Argentinos San Thomas - WS,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.8,1012,2,OPERATIONAL
Café Heffer,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.0,1012,2,OPERATIONAL
Stichting de Keuken van 1870,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.8,1012,2,CLOSED_PERMANENTLY
Café Diep,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.5,1012,2,OPERATIONAL
Quartier Putain,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.5,1012,2,OPERATIONAL
Louis,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.4,1012,2,OPERATIONAL
Hoi Tin,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.0,1012,2,OPERATIONAL
Café van Beeren,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.0,1012,2,OPERATIONAL
De Molen GrillHouse,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.5,1012,2,CLOSED_PERMANENTLY
Café de Zeevaart,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.4,1012,2,OPERATIONAL
Lil' Amsterdam,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.2,1012,2,OPERATIONAL
Cafe del Mar,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.8,1012,2,OPERATIONAL
Bord'Eau Restaurant Gastronomique,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.5,1012,2,OPERATIONAL
Saigon Caphe,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.9,1012,2,OPERATIONAL
Royal 98 restaurent,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.2,1012,2,OPERATIONAL
IBIS KITCHEN,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.0,1012,2,CLOSED_TEMPORARILY
Cannibale Royale Lange Niezel,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.4,1012,2,OPERATIONAL
De Drie Graefjes,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.2,1012,2,OPERATIONAL
De Burgerfabriek,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.2,1012,2,OPERATIONAL
Nacarat,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.0,1012,2,CLOSED_PERMANENTLY
Lunchroom Sapp,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,5.0,1012,2,OPERATIONAL
Lunchroom Cafe St. Paul's,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.8,1012,2,OPERATIONAL
Sandwichshop Ten Have V.O.F.,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.3,1012,2,OPERATIONAL
PRESSROOM Amsterdam,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.3,1012,2,OPERATIONAL
NIGHTBAR THE BOTTLE,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.4,1012,2,OPERATIONAL
Starbucks,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.0,1012,2,OPERATIONAL
Cafe Pleinzicht,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.4,1012,2,OPERATIONAL
Freddy's Bar,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.6,1012,2,OPERATIONAL
Welcome Vietnamese Restaurant Pho,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.6,1012,2,CLOSED_PERMANENTLY
Tapas Bar Català,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.1,1012,2,OPERATIONAL
New King,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.1,1012,2,OPERATIONAL
IJssalon Tofani,8420.0,1.4,3726.0,8458.0,24900.0,3,2,1,0,4.4,1012,2,OPERATIONAL
​Tales & Spirits,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.6,1012,2,OPERATIONAL
Cuddle,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.6,1012,2,OPERATIONAL
Chinese Indonesian Restaurant,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.8,1012,2,OPERATIONAL
New Season,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.3,1012,2,OPERATIONAL
La Bettola,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.6,1012,2,OPERATIONAL
Cafe The Tribe,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.4,1012,2,OPERATIONAL
Het Karbeel,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.3,1012,2,OPERATIONAL
China Si Chuan Restaurant,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.0,1012,2,OPERATIONAL
Stones Cafe,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.3,1012,2,OPERATIONAL
Caffe Italia,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.9,1012,2,OPERATIONAL
The Duchess,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.3,1012,2,OPERATIONAL
Café De Dokter,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.8,1012,2,OPERATIONAL
Halal Food,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.7,1012,2,OPERATIONAL
China Sichuan Restaurant / Zeedijk,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.9,1012,2,OPERATIONAL
De Broodzaak,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,2.2,1012,2,OPERATIONAL
Poets Farm,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.1,1012,2,OPERATIONAL
Petit-Restaurant De Rozenboom,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.1,1012,2,OPERATIONAL
V.O.C. Café in de Schreierstoren,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.3,1012,2,OPERATIONAL
Amour bakery,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,2.3,1012,2,OPERATIONAL
De Haven van Texel,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.4,1012,2,OPERATIONAL
Café Remember,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.1,1012,2,OPERATIONAL
espressamente illy Amsterdam,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.2,1012,2,OPERATIONAL
Holland & Barrett,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.1,1012,2,OPERATIONAL
Humphrey's,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.3,1012,2,OPERATIONAL
Eetcafé 't Lieverdje,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.0,1012,2,OPERATIONAL
Orvieto,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.0,1012,2,OPERATIONAL
Spuistraat 122 - Italian Restaurant,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.4,1012,2,OPERATIONAL
Burgerij,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.9,1012,2,CLOSED_TEMPORARILY
Dunkin' Donuts,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.1,1012,2,OPERATIONAL
Restaurant de Compagnon,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.4,1012,2,OPERATIONAL
La Piccola Trattoria Da Tonino,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.0,1012,2,OPERATIONAL
H.Murray's Amsterdam,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.7,1012,2,OPERATIONAL
NS International Lounge,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,3.9,1012,2,OPERATIONAL
Smits' Koffiehuis B.V.,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.0,1012,2,CLOSED_PERMANENTLY
Miss Moneypenny,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.5,1012,2,CLOSED_PERMANENTLY
Café Lange Leo - Heineken Star Serve Bar,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.5,1012,2,OPERATIONAL
Lungoccino,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,2.9,1012,2,CLOSED_PERMANENTLY
Cafe Rough,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.4,1012,2,CLOSED_PERMANENTLY
CAFE ITALIA 34,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.0,1012,2,OPERATIONAL
Toastable UB,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.085146853146845,1012,2,CLOSED_PERMANENTLY
Café De Zeemeeuw,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.3,1012,2,OPERATIONAL
Gandhi Restaurant,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.9,1012,2,OPERATIONAL
Bar Italia,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.5,1012,2,OPERATIONAL
d'Vijff Vlieghen,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.4,1012,2,OPERATIONAL
Café Katoen,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.2,1012,2,OPERATIONAL
Getto,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.2,1012,2,CLOSED_PERMANENTLY
Urban Grill,8420.0,1.4,3726.0,8458.0,24900.0,3,2,1,0,3.7,1012,2,OPERATIONAL
Savini,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.3,1012,2,CLOSED_PERMANENTLY
Akhnaton,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.2,1012,2,OPERATIONAL
Croissanterie d'Oude Brug,8420.0,1.4,3726.0,8458.0,24900.0,3,2,1,0,3.6,1012,2,OPERATIONAL
Verona,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.3,1012,2,OPERATIONAL
San Tommaso,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.8,1012,2,OPERATIONAL
FuLu Mandarijn,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.4,1012,2,OPERATIONAL
The Chicken Bar,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.6,1012,2,OPERATIONAL
Carne Argentina,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.8,1012,2,OPERATIONAL
Latei,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.6,1012,2,OPERATIONAL
Maoz,8420.0,1.4,3726.0,8458.0,24900.0,3,2,1,0,4.1,1012,2,OPERATIONAL
Golden Chopsticks,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.8,1012,2,OPERATIONAL
Grillroom Donny,8420.0,1.4,3726.0,8458.0,24900.0,3,2,1,0,4.1,1012,2,OPERATIONAL
CAU,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.3,1012,2,OPERATIONAL
Excalibur Café,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.6,1012,2,OPERATIONAL
Mr. Crab | Seafood Restaurant Amsterdam,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.1,1012,2,OPERATIONAL
Ramen-ya,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.3,1012,2,OPERATIONAL
Café Zeepost (Schele Greet),8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.3,1012,2,OPERATIONAL
Coffeeshop Juice Bar The Old Church,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.2,1012,2,OPERATIONAL
Eat Mode,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.3,1012,2,OPERATIONAL
Taka Japanese Kitchen,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.7,1012,2,CLOSED_PERMANENTLY
Blarney Stone,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.3,1012,2,OPERATIONAL
Ponte Vecchio,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.0,1012,2,OPERATIONAL
Café de Burgh,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.2,1012,2,OPERATIONAL
Bar The Tailor,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.6,1012,2,OPERATIONAL
Malaysian restaurant Wau,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.3,1012,2,OPERATIONAL
Grand Café Restaurant 1e klas,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.9,1012,2,OPERATIONAL
Ziggy's Bar,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.2,1012,2,OPERATIONAL
Tropico Restaurant & Bar,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.4,1012,2,OPERATIONAL
Proeflokaal de Ooievaar,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.6,1012,2,OPERATIONAL
A-Fusion Food & Drinks,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.4,1012,2,OPERATIONAL
Café Josélito,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.0,1012,2,OPERATIONAL
Thaise Snackbar Bird,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.6,1012,2,OPERATIONAL
Café-Restaurant Azzurro,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.9,1012,2,OPERATIONAL
Fish House Amsterdam - Seafood Restaurant,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.1,1012,2,CLOSED_PERMANENTLY
Mexicaans Cafe-Restaurant La Margarita Amsterdam,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.8,1012,2,OPERATIONAL
Hongkong kitchen,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.2,1012,2,OPERATIONAL
Cafe Batavia 1920,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.5,1012,2,OPERATIONAL
Toastable Koningsplein,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.6,1012,2,OPERATIONAL
Caf‚ De Schutter,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.5,1012,2,CLOSED_PERMANENTLY
Julia's,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.6,1012,2,OPERATIONAL
Scossa,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.1,1012,2,OPERATIONAL
Restaurant Kamasutra,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.1,1012,2,OPERATIONAL
Ellis Gourmet Burger Singel,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.0,1012,2,CLOSED_TEMPORARILY
De Laatste Kruimel,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.5,1012,2,OPERATIONAL
Indonesisch Restaurant \'Bunga Mawar\',8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.1,1012,2,OPERATIONAL
Poké Perfect,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.4,1012,2,OPERATIONAL
Restaurant The White Room,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.6,1012,2,OPERATIONAL
Café De Pool,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.1,1012,2,OPERATIONAL
Restaurant Blauw aan de Wal,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.4,1012,2,CLOSED_PERMANENTLY
San Thomas Pizza King,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.0,1012,2,OPERATIONAL
Burger King,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.6,1012,2,OPERATIONAL
Luna's Cafe,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,3.1,1012,2,CLOSED_PERMANENTLY
Traf Café \''t Sluisje\',8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.5,1012,2,OPERATIONAL
San George Baby Grill,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.1,1012,2,OPERATIONAL
Al Argentino,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.7,1012,2,OPERATIONAL
La Boca,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.1,1012,2,OPERATIONAL
De Silveren Spiegel,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.7,1012,2,OPERATIONAL
Ashoka,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.4,1012,2,OPERATIONAL
Maenaam Thai,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.5,1012,2,OPERATIONAL
Manneken Pis,8420.0,1.4,3726.0,8458.0,24900.0,3,2,1,0,4.3,1012,2,OPERATIONAL
Kantjil & De Tijger,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.1,1012,2,OPERATIONAL
Miu,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.3,1012,2,OPERATIONAL
Café de Hartjes,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.3,1012,2,CLOSED_PERMANENTLY
Fifty,8420.0,1.4,3726.0,8458.0,24900.0,3,2,1,0,3.9,1012,2,CLOSED_PERMANENTLY
Toro Dorado,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.4,1012,2,OPERATIONAL
Aneka Rasa,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.3,1012,2,OPERATIONAL
Café de Paris,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.9,1012,2,OPERATIONAL
Royal98,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.2,1012,2,OPERATIONAL
Dabka,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.3,1012,2,OPERATIONAL
iBakery,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.6,1012,2,CLOSED_PERMANENTLY
Argentinos San Thomas - MG,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,3.8,1012,2,OPERATIONAL
Moti Mahal Restaurant,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.1,1012,2,OPERATIONAL
John Dory (Vistronomie),8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.7,1012,2,OPERATIONAL
Margarida,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.0,1012,2,CLOSED_PERMANENTLY
Lunchroom Ton van Joep,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.8,1012,2,CLOSED_PERMANENTLY
Shanghai Noodle,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.2,1012,2,OPERATIONAL
Club Mystique,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,0,4.3,1012,2,OPERATIONAL
Le Pain Quotidien - Nieuwezijds,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.1,1012,2,CLOSED_TEMPORARILY
Restaurant Vermeer,8420.0,1.4,3726.0,8458.0,24900.0,3,2,0,1,4.5,1012,2,OPERATIONAL
