,pc4,INWONER,MAN,VROUW,INW_014,INW_1524,INW_2544,INW_4564,INW_65PL,P_NL_ACHTG,P_WE_MIG_A,P_NW_MIG_A,AANTAL_HH,TOTHH_EENP,TOTHH_MPZK,HH_EENOUD,HH_TWEEOUD,GEM_HH_GR,UITKMINAOW,OAD,P_LINK_HH,P_HINK_HH,AFS_CAFE,AV1_CAFE,AV3_CAFE,AV5_CAFE,AFS_CAFTAR,AV1_CAFTAR,AV3_CAFTAR,AV5_CAFTAR,AFS_HOTEL,AV5_HOTEL,AV10_HOTEL,AV20_HOTEL,AFS_RESTAU,AV1_RESTAU,AV3_RESTAU,AV5_RESTAU,median_inc
165,1338.0,9820.0,4840.0,4980.0,1615.0,1430.0,2245.0,3335.0,1190.0,60.0,10.0,30.0,4070.0,1215.0,985.0,470.0,1380.0,2.4,925.0,1798.0,34.3,20.4,1.2,0.3,2.9,12.1,0.7,4.6,28.3,54.0,5.0,1.7,5.8,9.7,1.2,1.9,15.7,47.4,56900.0
166,1339.0,11280.0,5660.0,5625.0,2275.0,1695.0,3015.0,3590.0,710.0,50.0,10.0,40.0,4515.0,1280.0,980.0,635.0,1580.0,2.5,1010.0,1862.0,29.2,23.0,1.1,0.4,1.9,3.0,0.6,4.6,24.4,31.5,6.9,0.0,5.0,8.6,0.8,2.3,16.3,20.0,44700.0
167,1341.0,1505.0,750.0,755.0,445.0,100.0,715.0,215.0,30.0,70.0,10.0,20.0,555.0,105.0,135.0,40.0,275.0,2.7,75.0,183.0,31.2,22.3,6.2,0.0,0.0,0.0,0.8,0.9,1.0,6.8,5.3,0.0,5.0,12.9,3.5,0.0,0.0,3.8,37300.0
168,1343.0,1195.0,610.0,585.0,130.0,130.0,130.0,525.0,280.0,80.0,10.0,10.0,500.0,75.0,255.0,15.0,150.0,2.4,50.0,165.0,10.3,56.4,7.2,0.0,0.0,0.0,3.7,0.0,0.0,1.0,4.4,0.9,5.0,15.7,4.5,0.0,0.0,0.9,25600.0
169,1349.0,870.0,430.0,440.0,170.0,85.0,200.0,345.0,70.0,80.0,10.0,10.0,320.0,35.0,130.0,10.0,145.0,2.7,40.0,75.0,15.5,48.5,8.6,0.0,0.0,0.0,5.8,0.0,0.0,0.2,6.0,0.0,2.0,13.1,6.0,0.0,0.0,0.0,25100.0
170,1351.0,1980.0,1005.0,970.0,285.0,190.0,435.0,625.0,445.0,80.0,10.0,10.0,855.0,205.0,335.0,60.0,255.0,2.3,130.0,1157.0,19.1,28.1,0.7,0.8,8.6,25.5,0.5,2.4,15.1,64.3,3.0,5.0,6.0,16.7,1.4,0.0,30.9,85.6,31900.0
171,1352.0,1665.0,835.0,830.0,230.0,190.0,365.0,505.0,375.0,80.0,10.0,10.0,770.0,260.0,250.0,55.0,200.0,2.2,150.0,1541.0,34.1,17.4,0.5,1.0,6.6,25.2,0.8,0.9,12.5,60.5,3.7,5.0,6.6,18.1,1.5,0.0,27.3,78.4,32900.0
172,1353.0,4645.0,2120.0,2525.0,825.0,465.0,1240.0,1130.0,985.0,60.0,10.0,30.0,2310.0,1035.0,510.0,375.0,380.0,2.0,745.0,1562.0,61.5,5.8,1.0,0.8,5.2,15.2,1.0,2.0,10.8,33.2,4.5,2.8,7.5,21.0,1.0,4.8,22.9,55.0,32100.0
173,1354.0,2965.0,1460.0,1505.0,560.0,370.0,875.0,725.0,435.0,50.0,10.0,40.0,1405.0,655.0,240.0,230.0,275.0,2.1,565.0,1985.0,60.8,6.2,0.3,3.5,5.2,17.6,0.3,5.7,11.2,38.2,4.3,3.5,6.1,18.0,0.4,14.4,24.2,61.8,81600.0
174,1355.0,2920.0,1415.0,1500.0,555.0,325.0,785.0,690.0,565.0,70.0,10.0,20.0,1285.0,450.0,340.0,175.0,310.0,2.2,340.0,1487.0,44.5,11.5,1.1,0.3,5.7,22.6,1.0,1.1,11.7,50.2,3.7,4.3,6.0,16.4,1.5,0.1,26.0,72.3,54100.0
175,1356.0,2725.0,1290.0,1435.0,445.0,260.0,615.0,780.0,625.0,70.0,10.0,20.0,1210.0,360.0,395.0,140.0,315.0,2.3,290.0,1072.0,40.4,15.4,0.6,0.9,5.0,11.0,0.6,1.0,10.8,23.8,3.3,2.6,6.0,17.0,0.5,1.2,23.4,40.9,61700.0
176,1357.0,3495.0,1725.0,1770.0,530.0,315.0,900.0,945.0,805.0,70.0,10.0,10.0,1735.0,695.0,510.0,155.0,365.0,2.0,360.0,1395.0,44.6,13.9,0.7,1.2,4.9,7.8,0.9,1.2,10.0,16.9,4.2,1.8,6.1,17.3,0.4,5.5,22.0,32.9,37700.0
177,1358.0,570.0,285.0,285.0,100.0,80.0,75.0,240.0,70.0,70.0,10.0,20.0,205.0,35.0,75.0,5.0,85.0,2.8,20.0,126.0,15.8,65.8,2.5,0.0,0.9,5.2,2.2,0.0,1.4,15.7,2.8,2.1,6.0,16.3,1.6,0.1,4.1,27.7,38400.0
178,1359.0,1990.0,970.0,1020.0,420.0,225.0,400.0,635.0,305.0,70.0,10.0,10.0,755.0,130.0,255.0,85.0,285.0,2.6,115.0,628.0,19.1,44.7,2.1,0.0,4.0,14.5,2.3,0.0,7.7,28.8,4.7,2.0,8.0,22.7,2.2,0.0,19.6,51.9,32100.0
179,1361.0,1730.0,810.0,920.0,445.0,135.0,610.0,385.0,160.0,60.0,10.0,30.0,725.0,160.0,220.0,145.0,195.0,2.4,120.0,730.0,10.0,57.2,5.7,0.0,0.0,0.0,2.1,0.0,9.6,18.2,4.0,1.0,7.9,38.1,0.7,1.5,8.9,15.6,41400.0
180,1362.0,4266.439177866054,2118.6563942807747,2147.78701644186,671.8488513183787,529.6126163076434,1050.6704133893486,1198.0968359811066,816.1709989931351,84.00140703052674,8.297461759926415,6.3954003247824724,1957.4482094327968,750.2512517341992,555.3080197558479,142.71445871258533,499.1599471999207,2.2894615615922462,352.559097326134,1003.0,34.824841784423306,23.03657158090995,1.859935809742817,2.333174774549958,14.84637475417369,31.907438682337567,1.6518250791241975,3.3702134468364684,21.613034535259825,46.84067294236621,3.2439679958481573,7.7731862975628685,21.807171183307272,63.12268983239044,1.3208492946859198,4.530762130566312,29.830092212747,64.81995215707452,38086.427455843885
181,1363.0,13630.0,6760.0,6870.0,3460.0,1255.0,6195.0,2205.0,515.0,50.0,10.0,40.0,5840.0,2010.0,1210.0,740.0,1820.0,2.3,885.0,1347.0,31.5,20.1,3.6,0.0,0.2,2.5,0.5,7.7,16.9,21.9,2.7,1.0,7.4,27.5,0.5,3.2,10.9,18.9,51100.0
182,1381.0,5015.0,2390.0,2625.0,735.0,480.0,995.0,1550.0,1250.0,80.0,10.0,10.0,2375.0,935.0,720.0,150.0,565.0,2.1,325.0,1748.0,37.8,27.8,0.8,4.1,6.6,8.7,0.7,5.2,11.0,14.5,1.1,2.0,12.7,422.1,0.6,14.0,23.8,35.3,45300.0
183,1382.0,10165.0,4960.0,5205.0,1680.0,1010.0,2835.0,2730.0,1915.0,60.0,10.0,20.0,4900.0,2120.0,1265.0,375.0,1110.0,2.0,840.0,1925.0,44.1,18.0,0.9,3.2,7.0,9.0,0.5,5.2,11.3,15.0,0.8,1.7,11.1,419.8,0.4,13.3,25.0,34.8,43700.0
184,1383.0,3595.0,1790.0,1805.0,555.0,360.0,775.0,1190.0,710.0,80.0,10.0,10.0,1590.0,490.0,530.0,95.0,465.0,2.3,245.0,1160.0,29.4,27.0,0.7,1.0,6.7,8.0,0.6,1.0,11.5,12.7,1.8,2.2,13.3,424.4,0.8,1.0,23.6,30.7,46100.0
185,1384.0,565.0,280.0,285.0,200.0,30.0,245.0,75.0,15.0,80.0,10.0,10.0,175.0,15.0,35.0,5.0,120.0,3.2,10.0,1797.0,22.614980934034964,35.954231513911424,1.3,0.0,6.1,8.9,1.4,0.0,10.4,15.0,1.6,1.0,6.9,411.3,1.4,0.0,24.6,33.7,37100.0
