pc4,INWONER_HH,P_MAN,P_VROUW,P_INW_014,P_INW_1524,P_INW_2544,P_INW_4564,P_INW_65PL,AV1_FOOD,AV3_FOOD,AV5_FOOD,OAD,P_NL_ACHTG,P_WE_MIG_A,P_NW_MIG_A,GEM_HH_GR,UITKMINAOW_HH,P_LINK_HH,P_HINK_HH,log_median_inc
8551.0,2.2975206611570247,0.5215827338129496,0.4784172661870504,0.16906474820143885,0.11151079136690648,0.2158273381294964,0.2949640287769784,0.2086330935251799,5.8999999999999995,7.0,10.7,253.99999999999997,90.0,10.0,0.0,2.3,0.1322314049586777,34.7,18.6,10.529425983402623
8552.0,4.0,0.5,0.5,0.24255026517474285,0.14506187320162253,0.2370595573097995,0.2644789181771673,0.11084938613666798,7.0,8.1,11.8,9.0,100.0,4.333333333333333,3.333333333333333,3.7,0.11108141696509213,43.1,13.5,10.536135540885123
8553.0,2.0,0.4736842105263158,0.5263157894736842,0.05882352941176471,0.05882352941176471,0.05882352941176471,0.47058823529411753,0.35294117647058826,0.8999999999999999,8.8,14.999999999999998,181.0,90.0,10.0,0.0,2.0,0.13770935907513374,30.7,23.6,10.529493786393502
8554.0,2.8,0.5714285714285714,0.42857142857142855,0.17207227486572452,0.15901603856202198,0.18109319045033362,0.3342013250586562,0.1536171710632638,0.2,7.9,9.8,117.99999999999999,100.0,2.6666666666666665,0.3333333333333333,3.0,0.13773722424666232,34.15333333333334,23.060000000000002,10.46024210819052
8556.0,2.1666666666666665,0.5454545454545454,0.4545454545454545,0.14084507042253522,0.09859154929577464,0.16901408450704225,0.30985915492957744,0.28169014084507044,0.0,0.2,12.1,133.0,90.0,0.0,0.0,2.2,0.09090909090909094,24.8,28.0,10.578979797857352
8561.0,2.255747126436781,0.4834605597964377,0.5165394402035624,0.15816326530612246,0.10969387755102039,0.19770408163265307,0.25,0.2844387755102041,0.0,1.4,3.8,528.0,90.0,0.0,0.0,2.2,0.13505747126436782,28.4,24.8,10.503201071439712
8563.0,2.2962962962962963,0.5080645161290323,0.4919354838709678,0.13709677419354838,0.10483870967741936,0.18548387096774194,0.3225806451612903,0.25000000000000006,2.5,4.8,8.2,81.0,100.0,0.0,0.0,2.3,0.09259259259259262,35.8,17.7,10.58718295658359
8564.0,2.4444444444444446,0.5,0.5,0.08695652173913043,0.17391304347826084,0.08695652173913042,0.43478260869565216,0.21739130434782608,0.1,4.800000000000002,8.8,88.0,100.0,4.0,0.0,2.5,0.1111111111111111,19.3,35.4,10.59913161329466
8565.0,2.4838709677419355,0.5324675324675324,0.4675324675324675,0.1794871794871795,0.08974358974358974,0.23076923076923084,0.28205128205128205,0.21794871794871795,2.1,6.9,11.0,46.0,100.0,0.0,0.0,2.5,0.06451612903225806,32.42999999999999,23.480000000000004,10.532096211958503
8566.0,2.4318181818181817,0.5420560747663551,0.4579439252336449,0.1574074074074074,0.1388888888888889,0.1851851851851852,0.3148148148148148,0.20370370370370372,0.1,4.7,9.2,56.0,100.0,0.0,0.0,2.4,0.09090909090909094,33.19666666666667,22.903333333333332,10.537415373436104
8567.0,2.3660714285714284,0.4867924528301887,0.5132075471698113,0.16981132075471694,0.09433962264150944,0.19622641509433966,0.2716981132075472,0.2679245283018868,2.0,3.2,8.7,149.0,90.0,0.0,0.0,2.3,0.125,40.1,14.1,10.59162219127253
8571.0,2.6388888888888893,0.5052631578947369,0.4947368421052632,0.14736842105263154,0.1263157894736842,0.15789473684210525,0.3157894736842105,0.25263157894736843,1.2,2.0,2.0,99.0,100.0,0.0,0.0,2.5,0.1111111111111111,23.2,25.4,10.635855446249355
8572.0,2.2666666666666666,0.5454545454545454,0.4545454545454545,0.11764705882352941,0.11764705882352938,0.14705882352941174,0.4117647058823529,0.2058823529411765,0.0,0.2,2.9,28.0,90.0,10.0,0.0,2.3,0.06666666666666668,29.0,27.1,10.499573020252942
8573.0,2.6666666666666665,0.5416666666666666,0.4583333333333333,0.16,0.16,0.12,0.32,0.24,0.0,1.0,3.8,63.0,100.0,2.0,0.0,2.7,0.1111111111111111,34.61333333333332,22.03666666666666,10.56217755055864
8574.0,2.2526315789473683,0.5305164319248826,0.4694835680751174,0.16355140186915887,0.09345794392523364,0.22429906542056077,0.27102803738317754,0.2476635514018692,0.1,3.4000000000000004,10.1,192.0,90.0,10.0,0.0,2.2,0.2,36.4,20.7,10.664293381569886
8581.0,2.4642857142857144,0.5362318840579711,0.463768115942029,0.14705882352941174,0.10294117647058824,0.19117647058823528,0.38235294117647056,0.17647058823529413,46.6,77.69999999999997,83.4,52.0,100.0,0.0,0.6666666666666666,2.4,0.10714285714285715,47.3,17.7,10.504946549949144
8582.0,2.4545454545454546,0.5,0.5,0.16666666666666666,0.12962962962962962,0.2222222222222222,0.3333333333333333,0.14814814814814814,13.900000000000002,77.3,80.5,29.0,100.0,0.0,0.3333333333333333,2.4,0.045454545454545456,56.8,11.299999999999999,10.645424897265503
8583.0,2.75,0.5454545454545454,0.4545454545454545,0.1667230658502483,0.12268974843835107,0.1903376186882397,0.32746852872716864,0.19278103829599227,28.0,77.0,80.6,10.0,100.0,1.6666666666666665,0.0,2.4,0.1474872320174639,33.2,17.2,10.537967990431754
8584.0,2.4081632653061225,0.5,0.5,0.1864406779661017,0.1016949152542373,0.1864406779661017,0.3389830508474576,0.18644067796610167,0.3,70.4,79.9,112.0,90.0,0.0,0.0,2.4,0.14285714285714285,34.4,22.3,10.477973541259756
8601.0,1.850877192982456,0.5157728706624606,0.4842271293375394,0.10268562401263825,0.12322274881516587,0.2101105845181675,0.3080568720379147,0.2559241706161137,26.6,77.7,79.9,1798.0,90.0,10.0,10.0,1.8000000000000003,0.17251461988304093,65.3,7.5,10.638256407786892
8602.0,2.224056603773585,0.4867444326617179,0.513255567338282,0.17091295116772826,0.12738853503184713,0.2611464968152866,0.2823779193205945,0.15817409766454352,45.7,74.9,81.8,1511.0000000000002,80.0,10.0,10.0,2.0,0.3584905660377358,55.6,7.4,10.613983371430686
8603.0,2.3028846153846154,0.4853862212943633,0.5146137787056367,0.18495297805642635,0.10762800417972831,0.2330198537095089,0.2821316614420063,0.1922675026123302,7.4,74.2,83.7,1892.0,90.0,10.0,0.0,2.3,0.12740384615384615,34.9,18.6,10.523430891506145
8604.0,2.3706293706293713,0.4872047244094488,0.5127952755905512,0.17404129793510326,0.11209439528023599,0.1720747295968535,0.2920353982300885,0.2497541789577188,6.9,76.4,81.0,1151.0,90.0,10.0,0.0,2.3,0.11655011655011654,53.3,7.299999999999999,10.635855446249355
8605.0,1.7459677419354838,0.4688221709006928,0.5311778290993071,0.08083140877598152,0.08314087759815242,0.20785219399538107,0.19861431870669746,0.4295612009237875,2.5,2.8,10.0,2073.0,90.0,10.0,0.0,1.6,0.2056451612903226,33.1,22.9,10.499137701217165
8606.0,1.9337979094076656,0.4928057553956834,0.5071942446043165,0.12792792792792793,0.0972972972972973,0.22882882882882882,0.2828828828828829,0.26306306306306304,0.0,2.0,4.1,1849.0,90.0,10.0,0.0,1.8000000000000003,0.2682926829268293,35.39,21.206666666666663,10.492829056897248
8607.0,2.39,0.5163179916317991,0.4836820083682009,0.1897993311036789,0.12709030100334448,0.2382943143812709,0.2968227424749164,0.1479933110367893,0.0,0.8,3.1,1330.0,90.0,10.0,10.0,2.4,0.222,30.723333333333333,26.68333333333333,10.542341369154373
8608.0,2.1674418604651158,0.5032188841201717,0.4967811158798283,0.17274678111587982,0.13304721030042918,0.24141630901287564,0.2650214592274678,0.1877682403433477,0.8,1.4,6.3,1246.0,80.0,10.0,10.0,2.2,0.2930232558139535,39.1,18.1,10.480100916840122
8611.0,2.4347826086956523,0.5178571428571429,0.4821428571428572,0.17857142857142858,0.125,0.16071428571428573,0.3392857142857143,0.19642857142857145,1.0,2.0,3.0,68.0,90.0,0.0,0.0,2.4,0.15837110697034693,39.2,21.3,10.532096211958503
8612.0,5.0,0.4,0.6,0.22808138372571998,0.15020805096098364,0.2049362494704129,0.2853020093938469,0.13147230644903654,1.1,2.2,3.0,6.0,90.0,4.999999999999999,6.333333333333333,4.2,0.11566674087453194,34.976666666666674,21.606666666666666,10.500742698429834
8613.0,3.0,0.5,0.5,0.2359157990564464,0.14427244635843958,0.21823334113076642,0.2719284343062692,0.12964997914807838,0.0,0.5,3.6000000000000005,5.0,100.0,2.0,2.0,3.2,0.10311138889560997,30.34,25.743333333333332,10.271596874100522
8614.0,2.370967741935484,0.5374149659863946,0.4625850340136055,0.20408163265306128,0.12244897959183673,0.20408163265306128,0.2789115646258503,0.1904761904761905,0.0,3.6,14.7,91.0,100.0,0.0,0.0,2.4,0.08064516129032259,31.1,20.9,10.778956289890028
8615.0,2.5531914893617023,0.48760330578512395,0.5123966942148761,0.18487394957983194,0.12605042016806725,0.2016806722689076,0.2857142857142857,0.20168067226890762,5.4,7.1,9.0,93.0,100.0,0.0,0.0,2.5,0.08510638297872342,35.6,20.0,10.419300717813158
8616.0,2.6666666666666665,0.5625,0.4375,0.11764705882352941,0.17647058823529413,0.1176470588235294,0.35294117647058826,0.2352941176470588,0.7,1.5,8.1,32.0,100.0,5.999999999999999,0.0,2.5,0.12911441934260756,31.1,17.4,10.354563171896343
8617.0,2.55,0.5294117647058824,0.4705882352941176,0.18,0.14,0.16,0.3,0.22000000000000003,0.0,1.4,73.6,21.0,90.0,10.0,0.0,2.6,0.05,34.9,21.7,10.376611309118108
8618.0,2.225,0.5280898876404494,0.4719101123595506,0.11235955056179775,0.10112359550561796,0.1797752808988764,0.33707865168539325,0.2696629213483146,1.0,2.0,19.5,101.0,90.0,0.0,0.0,2.2,0.1,32.6,23.8,10.457372665762566
8621.0,2.28125,0.5136986301369864,0.4863013698630137,0.1598173515981735,0.1187214611872146,0.18036529680365299,0.30593607305936066,0.23515981735159816,0.5,3.6,77.4,335.0,90.0,0.0,0.0,2.3,0.10416666666666669,37.3,19.0,10.643041105910227
8622.0,2.62,0.5343511450381679,0.4656488549618321,0.2137404580152672,0.1297709923664122,0.22137404580152675,0.2824427480916031,0.15267175572519084,0.2,13.8,66.3,64.0,90.0,0.0,0.0,2.6,0.12,31.41333333333333,24.166666666666668,10.41030515490458
8623.0,2.3076923076923075,0.55,0.45,0.15,0.1,0.2,0.31666666666666665,0.2333333333333333,0.0,1.0,3.8,45.0,100.0,0.0,0.0,2.3,0.11538461538461542,24.6,26.799999999999997,10.837618202538614
8624.0,2.024390243902439,0.5301204819277109,0.4698795180722892,0.10843373493975905,0.10843373493975902,0.1566265060240964,0.3614457831325301,0.26506024096385544,0.0,0.30000000000000004,60.1,95.0,100.0,0.0,0.0,2.0,0.14634146341463414,36.81666666666667,19.61,10.465956409453957
8625.0,2.3118279569892475,0.5162790697674419,0.4837209302325581,0.14883720930232558,0.11627906976744184,0.17674418604651165,0.32558139534883723,0.2325581395348837,0.0,0.5,74.0,188.0,90.0,0.0,0.0,2.3,0.1935483870967742,27.9,22.0,10.471638242921387
8626.0,2.230769230769231,0.4827586206896552,0.5172413793103449,0.06896551724137931,0.1724137931034483,0.10344827586206896,0.4482758620689655,0.206896551724138,0.0,17.2,70.19999999999999,69.0,100.0,5.666666666666665,0.0,2.3,0.07692307692307693,34.39999999999999,21.62333333333334,10.492801987726224
8627.0,2.607142857142857,0.5068493150684932,0.4931506849315068,0.17567567567567569,0.13513513513513514,0.1891891891891892,0.33783783783783783,0.16216216216216214,0.0,0.0,13.900000000000002,66.0,100.0,0.0,0.0,2.6,0.07142857142857142,31.300000000000004,24.376666666666665,10.571316925111784
8628.0,2.473684210526316,0.5106382978723404,0.4893617021276596,0.12765957446808507,0.12765957446808512,0.14893617021276595,0.3829787234042553,0.2127659574468085,0.0,68.1,80.6,73.0,100.0,1.6666666666666665,0.3333333333333333,2.5,0.10526315789473684,28.4,20.600000000000005,10.508816417689397
8629.0,2.4477611940298507,0.5227963525835866,0.4772036474164134,0.17073170731707318,0.12804878048780488,0.2042682926829268,0.28963414634146345,0.2073170731707317,0.8,1.1,2.9,216.0,90.0,0.0,0.0,2.4,0.1343283582089552,29.6,23.9,10.52456942255906
8631.0,3.0,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,1.2000000000000002,5.8,390.0,100.0,4.0,1.0,2.9,0.12123938478983087,33.57000000000001,23.259999999999998,10.540865463544183
8632.0,2.375,0.5135135135135135,0.4864864864864865,0.21052631578947367,0.07894736842105263,0.15789473684210525,0.3947368421052632,0.15789473684210525,0.9,1.0,4.0,30.0,100.0,0.0,0.3333333333333333,2.4,0.125,20.7,21.6,10.546808839831344
8633.0,2.263157894736842,0.4883720930232558,0.5116279069767442,0.16279069767441862,0.07751937984496124,0.17829457364341084,0.31007751937984496,0.2713178294573643,0.0,0.1,2.0,200.0,90.0,0.0,0.0,2.3,0.10526315789473684,32.54333333333334,22.893333333333334,10.628617778949124
8635.0,2.5454545454545454,0.5238095238095238,0.4761904761904762,0.17857142857142858,0.11904761904761907,0.23809523809523814,0.2976190476190476,0.16666666666666666,0.0,0.3,1.1,48.0,100.0,0.0,0.0,2.6,0.09090909090909094,33.019999999999996,22.186666666666667,10.572349795774631
8636.0,2.333333333333333,0.5238095238095238,0.4761904761904762,0.15,0.15,0.2,0.35,0.15,0.0,1.7000000000000002,3.8,14.0,100.0,0.0,0.0,2.4,0.1111111111111111,32.60666666666666,23.950000000000006,10.512392831421087
8637.0,2.4347826086956523,0.5178571428571429,0.4821428571428572,0.25,0.05357142857142857,0.23214285714285715,0.2678571428571429,0.19642857142857145,0.9,1.6,2.1,39.0,90.0,0.0,0.0,2.5,0.08695652173913043,36.7,20.0,10.540400639396506
8641.0,2.0,0.5263157894736842,0.4736842105263158,0.1,0.1,0.2,0.35,0.25000000000000006,3.3,4.300000000000002,78.19999999999997,24.0,100.0,6.999999999999998,0.0,2.0,0.16423229198821876,35.3,21.400000000000002,10.470296820653589
8642.0,2.6,0.5384615384615384,0.4615384615384616,0.23076923076923084,0.15384615384615385,0.23076923076923084,0.3076923076923077,0.07692307692307693,0.3,1.5,2.0,13.0,90.0,3.333333333333334,1.3333333333333333,2.7,0.14958259731192244,33.95666666666666,22.423333333333332,10.573877745973457
8644.0,2.090909090909091,0.5454545454545454,0.4545454545454545,0.08695652173913043,0.13043478260869565,0.17391304347826084,0.43478260869565216,0.17391304347826084,11.5,20.8,21.0,30.0,100.0,5.333333333333332,1.0,2.2,0.09090909090909094,51.6,10.1,10.404262840448617
8647.0,2.3225806451612905,0.5277777777777778,0.4722222222222222,0.16666666666666666,0.09722222222222222,0.20833333333333331,0.3333333333333333,0.19444444444444445,0.0,20.0,21.0,63.0,100.0,0.0,0.0,2.4,0.0967741935483871,14.1,30.3,10.482905967767731
8651.0,2.275471698113208,0.5024875621890548,0.4975124378109453,0.14451827242524914,0.12126245847176079,0.18438538205980065,0.3222591362126246,0.2275747508305648,8.4,14.5,15.4,401.99999999999994,90.0,0.0,0.0,2.3,0.12830188679245286,42.1,15.7,10.477154320626116
8658.0,3.0,0.4666666666666667,0.5333333333333333,0.1614762117803077,0.14231183976914938,0.17039928189064965,0.33156286714780964,0.19424979941208376,11.999999999999998,14.0,15.1,30.0,100.0,2.0,2.0,2.8,0.1332511455196228,45.3,14.3,10.525263451241038
8701.0,2.1298013245033114,0.4900497512437811,0.5099502487562189,0.16179215930304916,0.10765401369010574,0.2140634723086497,0.2626011200995645,0.253889234598631,10.6,13.100000000000001,18.1,1140.0,90.0,10.0,10.0,2.1,0.2132450331125828,43.5,13.5,10.505574659103273
8702.0,2.7266666666666666,0.5012224938875306,0.4987775061124695,0.19362745098039214,0.12990196078431376,0.1715686274509804,0.3553921568627451,0.14950980392156862,1.6,5.8,18.5,761.0000000000001,90.0,0.0,0.0,2.7,0.09333333333333335,39.4,16.0,10.419300717813158
8711.0,2.2064676616915424,0.4926719278466742,0.5073280721533259,0.16441441441441446,0.09684684684684684,0.20045045045045048,0.26801801801801806,0.2702702702702703,0.8,5.700000000000001,16.0,500.0,90.0,0.0,0.0,2.2,0.14925373134328354,32.4,24.499999999999996,10.543881648144392
8713.0,2.15,0.5116279069767442,0.4883720930232558,0.1744186046511628,0.09302325581395347,0.18604651162790692,0.28488372093023256,0.2616279069767442,3.6,4.3,6.1,147.0,90.0,10.0,0.0,2.2,0.15,41.6,13.7,10.480919875388746
8715.0,2.160919540229885,0.5106382978723404,0.4893617021276596,0.14361702127659573,0.12234042553191488,0.17553191489361702,0.30319148936170204,0.2553191489361702,0.0,1.3,4.1,171.0,90.0,0.0,0.0,2.2,0.1839080459770115,15.3,39.8,10.453117828990623
8721.0,2.260869565217391,0.5064102564102564,0.4935897435897436,0.16774193548387098,0.09032258064516127,0.167741935483871,0.3419354838709677,0.23225806451612901,4.5,5.700000000000001,6.0,80.0,90.0,10.0,0.0,2.2,0.15942028985507245,41.2,18.3,10.453935367647922
8722.0,2.4285714285714284,0.5072463768115942,0.4927536231884058,0.17142857142857146,0.12857142857142856,0.14285714285714285,0.3857142857142857,0.17142857142857143,0.0,4.2,5.6999999999999975,36.0,100.0,0.0,0.3333333333333333,2.4,0.14285714285714285,39.0,23.0,10.566175525611364
8723.0,2.232365145228216,0.4935064935064935,0.5064935064935064,0.15055762081784388,0.10223048327137546,0.16171003717472118,0.29182156133828996,0.2936802973977695,0.0,0.8,5.8,347.0,90.0,0.0,0.0,2.2,0.14522821576763487,32.253333333333345,23.72333333333333,10.528536806796897
8724.0,2.833333333333333,0.5217391304347826,0.4782608695652174,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.3382352941176471,0.1323529411764706,0.9,5.500000000000001,6.0,21.0,100.0,0.0,0.0,2.8,0.08333333333333334,30.5,23.0,10.499122707125004
8731.0,2.3197969543147208,0.4890829694323144,0.5109170305676856,0.1615720524017467,0.1244541484716157,0.2096069868995633,0.2641921397379913,0.2401746724890829,0.0,1.0,7.499999999999999,298.0,90.0,0.0,0.0,2.3,0.15736040609137056,34.19666666666667,21.076666666666668,10.553205175168737
8732.0,2.3,0.5,0.5,0.15217391304347827,0.13043478260869565,0.13043478260869565,0.39130434782608703,0.19565217391304351,0.0,0.0,0.1,30.0,90.0,0.0,0.0,2.3,0.15,32.56666666666666,23.593333333333337,10.583891587293708
8733.0,2.0,0.5,0.5,0.11727604051156493,0.09673017549460117,0.1730524646137102,0.3356290707712124,0.2773122486089113,0.0,0.1,2.2,11.0,100.0,3.3333333333333335,1.3333333333333333,2.0,0.1389514803700911,35.7,21.063333333333336,10.781037456093852
8734.0,2.448717948717949,0.5235602094240838,0.4764397905759162,0.18848167539267016,0.12041884816753926,0.23560209424083772,0.2879581151832461,0.16753926701570682,0.0,1.1,14.7,128.0,100.0,0.0,0.0,2.4,0.11538461538461542,33.44,21.72,10.57185877315473
8735.0,2.473684210526316,0.5319148936170213,0.4680851063829787,0.1702127659574468,0.14893617021276595,0.19148936170212771,0.3404255319148936,0.14893617021276595,0.0,0.4,10.9,37.0,100.0,0.0,0.0,2.5,0.15789473684210525,32.3,24.6,10.568749529606537
8736.0,2.642857142857143,0.4864864864864865,0.5135135135135135,0.24324324324324334,0.13513513513513514,0.21621621621621628,0.2702702702702703,0.13513513513513514,0.0,10.7,20.0,22.0,100.0,2.6666666666666665,0.6666666666666666,2.7,0.07142857142857142,31.35333333333333,24.743333333333336,10.54994175872908
8737.0,3.0,0.5217391304347826,0.4782608695652174,0.2083333333333333,0.2083333333333333,0.16666666666666666,0.3333333333333333,0.08333333333333331,0.0,0.30000000000000004,22.3,15.0,90.0,10.0,5.333333333333333,3.0,0.13183518901824812,34.94,22.519999999999996,10.67590791399058
8741.0,2.6666666666666665,0.5416666666666666,0.4583333333333333,0.08695652173913043,0.17391304347826084,0.17391304347826084,0.43478260869565216,0.13043478260869568,0.0,0.0,15.8,17.0,90.0,10.0,1.3333333333333333,2.7,0.16312216264675614,32.24999999999999,24.363333333333337,10.557156169696041
8742.0,2.36,0.5172413793103449,0.4827586206896552,0.0847457627118644,0.1694915254237288,0.1864406779661017,0.3728813559322034,0.18644067796610167,0.0,0.0,2.9,32.0,100.0,0.0,0.3333333333333333,2.4,0.12,33.86000000000001,22.379999999999995,10.606068488463594
8743.0,2.833333333333333,0.5294117647058824,0.4705882352941176,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.2941176470588235,0.17647058823529413,0.0,1.0,17.3,45.0,100.0,0.3333333333333333,0.0,2.7,0.1331090346291167,30.8,21.400000000000002,10.308952660644293
8744.0,2.7894736842105257,0.5094339622641509,0.490566037735849,0.1509433962264151,0.1886792452830189,0.1320754716981132,0.3584905660377358,0.16981132075471694,2.7,4.7,6.9,34.0,100.0,0.0,0.3333333333333333,2.7,0.05263157894736842,43.0,13.999999999999998,10.496814397813864
8745.0,1.8,0.5555555555555556,0.4444444444444444,0.11484337713761225,0.11120908633569754,0.18990953489141976,0.36258644859586014,0.22145155303941033,1.6,4.5,6.8,20.0,90.0,10.000000000000002,1.6666666666666665,1.8000000000000003,0.19079565340575583,37.1,18.6,10.425253116340453
8746.0,2.3846153846153846,0.53125,0.46875,0.09375,0.21875000000000003,0.125,0.375,0.1875,0.0,1.0,1.8000000000000003,23.0,90.0,0.0,0.3333333333333333,2.4,0.15384615384615385,32.57333333333333,23.529999999999998,10.575187534134777
8747.0,2.5,0.5423728813559322,0.4576271186440678,0.16666666666666666,0.11666666666666667,0.18333333333333326,0.3333333333333333,0.2,0.0,0.0,1.0,34.0,90.0,0.0,0.0,2.5,0.08333333333333334,28.680000000000003,25.789999999999996,10.413312675968537
8748.0,2.2468354430379747,0.5070422535211268,0.4929577464788733,0.1638418079096045,0.0903954802259887,0.22033898305084748,0.2740112994350282,0.2514124293785311,0.1,2.6,13.4,247.0,90.0,0.0,0.0,2.2,0.13924050632911392,33.67666666666666,21.680000000000003,10.422281345951298
8749.0,2.269230769230769,0.5084745762711864,0.4915254237288136,0.1694915254237288,0.1016949152542373,0.1949152542372881,0.3474576271186441,0.18644067796610167,9.0,15.7,22.3,70.0,90.0,10.0,0.0,2.3,0.15384615384615385,41.7,17.3,10.318902991497461
8751.0,1.9411764705882355,0.5757575757575758,0.42424242424242425,0.125,0.0625,0.1875,0.375,0.25000000000000006,0.1,14.0,22.2,30.0,90.0,10.0,0.0,1.9,0.17647058823529413,33.660000000000004,22.853333333333335,10.471859061084018
8752.0,1.6666666666666667,0.6,0.4,0.1247772034048431,0.11430002978218576,0.17919421571006922,0.37519753891281626,0.20653101219008566,0.8,12.5,21.3,14.0,100.0,8.333333333333332,4.0,1.8000000000000003,0.2141816571882334,35.22666666666666,20.913333333333334,10.537415373436104
8753.0,2.125,0.5294117647058824,0.4705882352941176,0.11764705882352941,0.11764705882352938,0.1176470588235294,0.4117647058823529,0.2352941176470588,0.9,1.4,13.1,10.0,90.0,10.0,1.0,2.1,0.17202168746149982,33.82666666666667,23.76,10.507803519389457
8754.0,2.22397476340694,0.499290780141844,0.500709219858156,0.1534090909090909,0.10653409090909091,0.19176136363636365,0.2897727272727273,0.2585227272727273,0.0,0.0,11.1,411.0,90.0,10.0,0.0,2.2,0.14826498422712933,33.416666666666664,23.413333333333323,10.544356808380366
8755.0,2.75,0.5454545454545454,0.4545454545454545,0.2272727272727273,0.09090909090909093,0.18181818181818185,0.3181818181818182,0.18181818181818185,0.0,0.9,18.4,60.0,100.0,1.0,0.0,2.9,0.145212901313424,34.2,15.2,10.524728068165906
8756.0,2.25,0.4444444444444444,0.5555555555555556,0.2,0.1,0.2,0.3,0.2,0.0,1.9000000000000001,14.2,8.0,100.0,3.0,1.3333333333333333,2.6,0.1321570848570949,35.79666666666666,21.05666666666666,10.485024557113258
8757.0,2.2222222222222223,0.55,0.45,0.1794871794871795,0.07692307692307693,0.15384615384615385,0.35897435897435903,0.2307692307692308,0.0,0.9,1.9,25.0,100.0,3.0,0.6666666666666666,2.3,0.1111111111111111,32.85666666666666,22.933333333333337,10.439980923050696
8758.0,2.7142857142857144,0.5263157894736842,0.4736842105263158,0.21052631578947367,0.10526315789473684,0.10526315789473684,0.3684210526315789,0.21052631578947367,0.8,1.2,3.9,11.0,90.0,4.333333333333333,0.6666666666666666,2.9,0.11705381013492577,31.2,20.8,10.558413520275877
8759.0,2.5135135135135136,0.5108695652173914,0.4891304347826087,0.18478260869565216,0.13043478260869565,0.2065217391304348,0.2717391304347826,0.2065217391304348,0.1,1.0,2.1,55.0,100.0,0.0,0.0,2.5,0.08108108108108109,30.806666666666665,24.156666666666666,10.621327345686446
8761.0,2.588235294117647,0.5454545454545454,0.4545454545454545,0.15555555555555556,0.13333333333333333,0.2222222222222222,0.3333333333333333,0.15555555555555556,0.2,2.3,21.5,19.0,90.0,0.0,0.0,2.6,0.11764705882352941,23.5,26.5,10.518673191626359
8762.0,2.833333333333333,0.5,0.5,0.2222222222222222,0.16666666666666669,0.1111111111111111,0.3333333333333333,0.16666666666666666,2.453333333333334,18.25666666666667,66.63666666666667,12.0,100.0,1.3333333333333333,1.0,3.0,0.10025153577501913,32.82666666666667,23.673333333333332,10.54126073825246
8763.0,2.3170731707317067,0.5263157894736842,0.4736842105263158,0.18085106382978725,0.11702127659574466,0.21276595744680854,0.2872340425531915,0.2021276595744681,0.0,0.1,18.200000000000006,47.0,100.0,0.0,0.0,2.3,0.07317073170731707,30.6,22.8,10.549860494159601
8764.0,2.4285714285714284,0.4705882352941176,0.5294117647058824,0.17647058823529413,0.05882352941176471,0.17647058823529413,0.35294117647058826,0.2352941176470588,0.0,0.3,69.89999999999999,27.0,90.0,5.999999999999999,2.6666666666666665,2.3,0.2857142857142857,33.65000000000001,25.706666666666663,10.48925784825125
8765.0,2.787878787878788,0.5217391304347826,0.4782608695652174,0.1978021978021978,0.16483516483516486,0.15384615384615385,0.3406593406593407,0.14285714285714285,0.0,0.0,50.6,44.0,100.0,0.0,0.0,2.8,0.12121212121212124,27.8,29.4,10.526748605631909
8766.0,3.293876355126355,0.5118562917315266,0.4881437082684734,0.14546015575979468,0.12053612845793663,0.16745253060702558,0.35927591425746064,0.20727527091778253,0.0,1.1,3.8,2.0,95.33333333333334,8.666666666666666,1.0,2.63,0.5545796366229802,32.626666666666665,20.276666666666667,10.471255771352142
8771.0,2.5316455696202533,0.5174129353233831,0.482587064676617,0.185,0.135,0.2,0.305,0.175,0.0,0.9,12.9,105.0,100.0,0.0,0.0,2.5,0.12658227848101267,31.369999999999994,24.133333333333333,10.558413520275877
8772.0,2.0,0.5,0.5,0.1505904669621857,0.11202782332089059,0.20136829381024324,0.3148125628611704,0.22120085304551004,11.799999999999999,20.7,21.9,11.0,90.0,4.666666666666666,1.0,2.3,0.17663255741036127,48.7,10.900000000000002,10.54006438160768
8773.0,2.4230769230769234,0.5079365079365079,0.49206349206349204,0.125,0.15625,0.15625,0.375,0.1875,0.30000000000000004,21.0,21.9,62.0,100.0,0.0,0.3333333333333333,2.5,0.11538461538461542,36.4,16.6,10.548706009425235
8774.0,3.2222222222222223,0.5333333333333333,0.4666666666666667,0.24137931034482762,0.1724137931034483,0.10344827586206896,0.3448275862068966,0.13793103448275862,0.0,0.0,9.9,17.0,100.0,2.0,1.3333333333333333,3.1,0.1379950732268275,41.8,15.3,10.524198421495411
8775.0,2.333333333333333,0.42857142857142855,0.5714285714285714,0.15441173770334918,0.14324551682467762,0.16232405158851715,0.3442485635974255,0.19577013028603063,0.0,0.0,4.5,9.0,100.0,5.666666666666665,2.0,2.8,0.13276788561065217,35.26333333333333,21.156666666666663,10.373491181781864
8801.0,2.0716510903426792,0.4894736842105264,0.5105263157894737,0.13007518796992482,0.09699248120300752,0.2210526315789474,0.26917293233082706,0.28270676691729324,0.0,1.3,2.1,1118.0,90.0,10.0,0.0,2.0,0.2180685358255452,40.2,16.8,10.470511826434521
