,pc4,AANTAL_HH,P_MAN,P_VROUW,P_INW_014,P_INW_1524,P_INW_2544,P_INW_4564,AFS_TREINS,AFS_TRNOVS,AFS_OPRIT,P_INW_65PL,AV1_FOOD,AV3_FOOD,AV5_FOOD,OAD,P_NL_ACHTG,P_WE_MIG_A,P_NW_MIG_A,GEM_HH_GR,P_UITKMINAOW,P_LINK_HH,P_HINK_HH,log_median_inc
2159,6012,200.0,54.08163265306123,45.91836734693878,10.309278350515463,14.432989690721648,16.49484536082474,40.20618556701031,9.5,11.8,0.6,18.55670103092784,6.499999999999999,17.2,63.90000000000001,41.0,90.0,10.0,,2.5,4.081632653061224,30.3,19.4,10.545341438708524
2160,6013,410.0,51.578947368421055,48.421052631578945,13.756613756613756,11.64021164021164,16.93121693121693,34.39153439153439,6.8,10.8,5.5,23.28042328042328,12.5,25.70000000000001,35.6,118.0,90.0,10.0,0.0,2.3,4.232804232804233,35.7,20.6,10.529425983402623
2161,6014,730.0,51.32743362831859,48.672566371681405,12.058823529411764,11.470588235294114,19.11764705882353,34.11764705882353,9.3,11.7,5.1,23.235294117647058,3.9,15.4,29.0,254.0,80.0,10.0,0.0,2.3,6.176470588235295,40.9,14.5,10.439980923050696
2162,6015,570.0,50.0,50.0,12.890625,11.71875,20.3125,32.8125,10.2,10.4,3.3,22.265625,1.1,4.8,23.0,199.0,80.0,10.0,0.0,2.2,7.421875,29.7,15.0,10.571316925111784
2163,6017,1080.0,48.96694214876033,51.03305785123967,11.363636363636365,9.710743801652892,18.181818181818183,31.40495867768595,2.4,10.5,1.2,29.338842975206607,7.5,12.8,20.7,382.0,90.0,10.0,0.0,2.1,7.43801652892562,27.6,27.3,10.50232405362483
2164,6019,905.0,50.85158150851582,49.14841849148418,11.67883211678832,10.948905109489052,18.004866180048662,33.33333333333333,5.3,13.1,2.7,26.034063260340634,4.5,12.2,43.1,317.0,90.0,10.0,0.0,2.2,6.569343065693431,25.0,30.1,10.510532034042662
2165,6021,4045.0,49.67248908296944,50.32751091703057,14.41048034934498,11.135371179039302,20.906113537117903,29.421397379912662,7.7,13.0,5.1,24.12663755458516,2.0,27.4,33.2,810.0,80.0,10.0,0.0,2.2,6.441048034934497,21.4,28.2,10.48849257447637
2166,6023,930.0,50.3562945368171,49.6437054631829,13.80952380952381,10.952380952380953,20.23809523809524,30.714285714285722,5.5,15.5,5.0,24.285714285714285,1.7999999999999998,3.1,24.4,370.0,80.0,20.0,10.0,2.2,9.047619047619047,27.8,28.8,10.54006438160768
2167,6024,620.0,53.47222222222222,46.52777777777778,13.240418118466899,9.75609756097561,19.16376306620209,34.494773519163765,6.6,6.6,0.8,23.34494773519164,9.9,24.5,43.0,182.0,80.0,20.0,0.0,2.3,7.986111111111111,37.3,21.3,10.54006438160768
2168,6026,2210.0,49.56772334293948,50.43227665706051,14.903846153846153,10.384615384615383,20.288461538461537,30.0,7.9,7.9,1.2,24.42307692307692,2.5,17.1,33.3,553.0,90.0,10.0,0.0,2.3,5.961538461538464,26.3,26.9,10.621327345686446
2169,6027,735.0,51.66666666666667,48.33333333333333,14.444444444444446,11.11111111111111,21.38888888888889,31.666666666666664,9.9,9.9,1.9,21.38888888888889,2.0,7.7,25.7,209.0,90.0,10.0,0.0,2.4,5.0,30.1,25.0,10.558413520275877
2170,6028,300.0,53.37837837837838,46.621621621621614,13.60544217687075,12.244897959183673,21.08843537414966,32.6530612244898,10.0,10.0,1.3,20.40816326530613,1.7,7.2,15.499999999999998,110.0,90.0,10.0,,2.5,4.72972972972973,28.7,22.8,10.613983371430686
2171,6029,630.0,52.77777777777778,47.22222222222222,12.962962962962962,10.185185185185183,23.456790123456788,32.71604938271605,7.3,7.3,0.6,20.679012345679013,6.500000000000001,11.3,14.1,100.0,90.0,10.0,0.0,2.3,12.345679012345675,35.8,21.2,10.596634733096073
2172,6031,4510.0,49.661508704061895,50.338491295938105,13.44294003868472,10.831721470019344,20.59961315280464,30.51257253384913,1.3,1.3,1.1,24.61315280464217,69.2,166.10000000000005,210.9,876.0,90.0,10.0,0.0,2.3,7.253384912959381,49.1,15.1,10.526748605631909
2173,6034,625.0,52.42718446601942,47.57281553398058,13.592233009708735,11.650485436893206,22.33009708737864,33.33333333333333,2.0,2.1,1.4,19.093851132686083,16.1,152.9,198.5,158.0,90.0,0.0,0.0,2.5,3.5598705501618118,47.0,16.6,10.616437360392252
2174,6035,1680.0,51.71990171990172,48.28009828009828,13.882063882063886,12.8992628992629,20.76167076167076,32.30958230958231,2.0,2.0,1.3,20.14742014742015,16.6,141.4,202.4,246.0,90.0,10.0,0.0,2.4,5.405405405405406,52.7,8.3,10.513253124157023
2175,6037,475.0,51.09170305676856,48.90829694323144,13.537117903930133,10.91703056768559,18.777292576419214,35.80786026200873,2.4,2.4,0.9,20.96069868995633,8.0,151.3,203.2,89.0,90.0,10.0,0.0,2.3,6.11353711790393,64.3,4.5,10.566175525611364
2176,6039,2215.0,50.58139534883721,49.41860465116279,13.372093023255813,11.627906976744185,18.604651162790688,30.523255813953494,2.4,2.4,1.5,25.872093023255815,10.7,140.7,204.4,534.0,80.0,10.0,0.0,2.3,6.976744186046513,52.3,10.0,10.626193535337617
2177,6041,6655.0,48.87152777777778,51.12847222222222,9.114583333333332,10.112847222222223,25.56423611111111,27.38715277777778,3.5,3.5,1.9,27.821180555555557,4.0,57.6,184.8,1791.0,80.0,20.0,10.0,1.7,8.723958333333332,22.2,30.5,10.613983371430686
2178,6042,4490.0,49.35553168635876,50.64446831364124,13.487372380440624,10.639441160666308,25.25523911875336,29.33906501880709,5.9,10.4,1.1,21.278882321332606,9.9,24.800000000000004,65.4,1501.0,70.0,10.0,10.0,2.0,10.472610096670246,38.7,19.3,10.618885342030893
2179,6043,5470.0,49.402220324508974,50.597779675491026,16.303883909517715,11.267605633802814,24.11438326931285,30.26034997865984,9.8,9.8,0.8,18.053777208706787,6.1,13.7,27.500000000000004,2110.0,50.0,20.0,30.0,2.1,15.620998719590268,38.6,16.6,10.3920675673548
2180,6044,1535.0,50.453172205438065,49.546827794561935,18.731117824773413,14.04833836858006,27.64350453172205,26.888217522658607,11.4,11.4,2.2,12.688821752265861,4.9,7.8000000000000025,35.0,1990.0,40.0,20.0,40.0,2.2,21.299093655589125,39.8,15.7,10.513253124157023
2181,6045,2760.0,50.255102040816325,49.74489795918368,14.625850340136054,10.96938775510204,26.95578231292517,28.74149659863945,6.7,9.4,4.4,18.70748299319728,9.8,15.5,38.1,1272.0,70.0,20.0,20.0,2.1,13.690476190476192,34.5,21.6,10.494048144320972
2182,6049,3075.0,49.32038834951457,50.679611650485434,20.323624595469255,9.64401294498382,25.37216828478964,28.86731391585761,6.4,6.4,2.5,15.792880258899677,7.7,16.2,57.6,830.0,80.0,10.0,10.0,2.5,5.566343042071197,33.9,20.4,10.626193535337617
2183,6051,3190.0,50.144300144300146,49.85569985569985,12.40981240981241,10.245310245310243,20.346320346320347,32.03463203463203,1.5,6.0,3.5,24.96392496392497,9.0,23.1,46.4,656.0,80.0,10.0,0.0,2.1,8.080808080808081,39.7,16.1,10.573877745973457
2184,6061,1840.0,49.5,50.5,12.015018773466833,9.637046307884855,20.02503128911139,34.16770963704631,5.2,5.2,0.8,24.15519399249061,4.800000000000002,17.3,108.0,303.0,80.0,20.0,0.0,2.2,8.5,31.0,21.7,10.561007555452925
2185,6063,1075.0,50.74946466809421,49.25053533190578,10.920770877944326,9.421841541755887,19.271948608137045,33.83297644539615,8.1,8.1,0.7,26.5524625267666,9.2,15.9,34.90000000000001,253.0,80.0,20.0,0.0,2.1,7.922912205567452,35.9,18.2,10.596634733096073
2186,6065,1355.0,49.43089430894309,50.56910569105691,13.008130081300814,10.731707317073171,20.16260162601626,31.21951219512195,6.8,6.8,0.8,24.878048780487806,3.5,14.5,47.4,338.0,90.0,10.0,0.0,2.3,6.991869918699188,35.1,18.2,10.671278276091838
2187,6067,1660.0,50.48543689320388,49.514563106796125,11.357340720221606,10.249307479224376,19.94459833795014,33.37950138504155,8.4,8.4,0.9,25.069252077562332,4.9,13.5,48.6,456.0,90.0,10.0,0.0,2.2,7.628294036061026,34.8,17.5,10.46310334047155
2188,6071,3970.0,49.08571428571429,50.91428571428571,14.000000000000002,9.542857142857143,22.342857142857145,30.571428571428573,8.8,8.8,1.1,23.542857142857144,2.5,12.3,37.8,671.0,80.0,10.0,0.0,2.2,8.285714285714285,33.2,23.3,10.499573020252942
2189,6074,1630.0,49.862258953168045,50.13774104683195,15.84022038567493,8.953168044077135,21.487603305785125,29.476584022038573,9.7,9.7,0.7,24.24242424242425,3.0,14.3,44.2,488.0,80.0,10.0,0.0,2.2,8.402203856749313,32.1,18.2,10.576432025778553
2190,6075,1920.0,49.82164090368609,50.178359096313905,12.128418549346016,9.274673008323424,19.738406658739606,31.62901307966706,5.6,5.6,0.9,27.2294887039239,7.4,17.4,101.6,480.0,80.0,20.0,0.0,2.1,8.799048751486326,26.9,23.0,10.545341438708524
2191,6077,1560.0,50.66864784546805,49.33135215453195,10.99554234769688,9.361069836552748,16.79049034175334,31.946508172362552,8.5,12.2,0.6,30.906389301634473,6.5,12.2,25.3,386.0,80.0,10.0,0.0,2.1,7.13224368499257,32.7,21.8,10.477287975463508
2192,6081,2010.0,49.19168591224018,50.80831408775982,12.35565819861432,10.739030023094688,20.09237875288684,29.79214780600462,12.4,12.4,0.6,27.02078521939954,5.4,17.200000000000006,36.5,550.0,80.0,10.0,0.0,2.1,7.736720554272518,30.5,23.1,10.55581273857582
2193,6082,405.0,52.910052910052904,47.08994708994709,14.814814814814813,12.169312169312168,21.164021164021168,32.804232804232804,15.7,16.8,0.3,19.047619047619047,0.9,1.9,7.9,197.0,90.0,10.0,0.0,2.3,5.82010582010582,29.9,23.3,10.645424897265503
2194,6083,310.0,51.85185185185185,48.14814814814815,12.592592592592592,10.37037037037037,18.51851851851852,31.11111111111111,11.5,11.5,3.0,27.40740740740741,1.5,3.2,19.5,283.0,90.0,10.0,0.0,2.2,7.4074074074074066,33.8,23.4,10.561007555452925
2195,6085,1615.0,49.867724867724874,50.132275132275126,11.772486772486772,11.64021164021164,18.386243386243386,31.746031746031743,12.3,12.3,3.0,26.45502645502645,1.9,3.3,21.9,426.0,90.0,10.0,0.0,2.2,6.490066225165562,32.0,24.8,10.499573020252942
2196,6086,1460.0,52.167414050822124,47.83258594917788,13.602391629297458,11.509715994020924,20.3288490284006,31.689088191330345,11.7,11.7,1.0,22.86995515695067,10.4,21.1,34.1,309.0,90.0,10.0,0.0,2.3,5.680119581464872,35.9,20.4,10.494048144320972
2197,6088,1850.0,51.126927639383155,48.873072360616845,12.930011862396205,12.574139976275209,20.759193357058127,32.26571767497035,9.8,9.8,0.8,21.47093712930012,2.1,8.1,31.300000000000004,385.0,90.0,10.0,0.0,2.3,7.11743772241993,31.5,23.0,10.073230327123225
2198,6089,320.0,51.94805194805194,48.05194805194805,16.33986928104575,10.45751633986928,20.261437908496728,31.372549019607842,11.7,11.7,1.1,21.568627450980397,2.7,5.8,35.59999999999999,87.0,90.0,10.0,0.0,2.3,7.792207792207792,26.1,26.5,10.576432025778553
2199,6091,310.0,52.73972602739726,47.26027397260274,17.123287671232877,8.904109589041095,24.65753424657534,26.027397260273972,9.2,9.2,2.1,23.28767123287671,5.4,16.2,33.1,87.0,90.0,10.0,0.0,2.3,3.448275862068965,28.0,24.0,10.553205175168737
2200,6092,135.0,51.5625,48.4375,14.285714285714285,11.11111111111111,20.634920634920633,38.09523809523809,7.1,7.1,2.2,15.873015873015872,5.0,13.8,36.1,114.0,90.0,10.0,0.0,2.4,4.6875,25.2,24.0,10.154246270883313
2201,6093,2895.0,48.96073903002309,51.03926096997691,11.93225558121632,10.469591993841416,19.24557351809084,30.177059276366442,1.0,12.9,1.1,28.17551963048499,15.3,50.6,65.2,650.0,90.0,10.0,0.0,2.1,7.005388760585066,43.3,16.5,10.338511462885837
2202,6095,1045.0,51.4792899408284,48.5207100591716,14.566929133858267,12.204724409448819,19.68503937007874,30.70866141732284,1.8,12.2,0.5,22.83464566929134,8.2,43.3,66.2,266.0,80.0,10.0,10.0,2.3,6.70611439842209,34.4,20.1,10.288749953326773
2203,6096,690.0,51.81818181818182,48.18181818181818,13.595166163141995,9.667673716012084,20.54380664652568,34.13897280966767,8.6,16.1,0.4,22.054380664652566,3.0,5.1,7.3,206.0,90.0,10.0,0.0,2.3,6.666666666666668,35.1,20.1,10.25061708363133
2204,6097,1730.0,51.01809954751131,48.98190045248869,10.972850678733034,10.180995475113122,18.21266968325792,34.38914027149321,7.5,14.2,1.6,26.24434389140272,1.1,4.0,13.3,367.0,90.0,10.0,0.0,2.2,14.705882352941174,29.5,25.1,10.631036159813403
2205,6099,780.0,51.142857142857146,48.85714285714286,11.74785100286533,10.601719197707736,17.478510028653297,33.237822349570195,6.8,14.8,4.6,26.93409742120344,8.899999999999997,13.7,30.8,257.0,90.0,10.0,0.0,2.2,5.7142857142857135,32.3,24.5,10.594131602877956
2206,6101,4510.0,49.18205804749341,50.81794195250661,11.87961985216473,9.767687434002111,21.594508975712774,31.57338965153115,5.1,16.6,2.9,25.18479408658923,1.5,12.2,40.8,1118.0,80.0,10.0,10.0,2.1,10.712401055408973,30.8,25.8,10.524064040261237
2207,6102,2040.0,52.04795204795205,47.95204795204796,12.574850299401193,9.3812375249501,21.25748502994012,31.2375249500998,2.9,12.1,0.7,25.54890219560878,3.6000000000000005,32.0,82.4,643.0,80.0,10.0,10.0,2.2,10.68931068931069,28.7,24.0,10.576432025778553
2208,6104,755.0,50.602409638554214,49.39759036144578,12.951807228915666,9.33734939759036,18.373493975903614,34.33734939759036,3.2,11.8,0.7,25.0,3.3,20.1,91.0,151.0,80.0,20.0,0.0,2.2,8.708708708708707,25.1,25.4,
2209,6105,585.0,50.965250965250966,49.03474903474904,11.153846153846153,7.6923076923076925,18.461538461538467,36.923076923076934,1.2,8.1,1.0,25.769230769230774,10.3,21.0,50.1,91.0,80.0,10.0,0.0,2.2,6.9230769230769225,38.4,18.9,10.573877745973457
2210,6107,740.0,50.29940119760479,49.70059880239521,13.813813813813812,8.708708708708707,20.72072072072072,32.432432432432435,5.3,11.5,0.7,24.32432432432433,2.6,5.4,23.2,233.0,90.0,10.0,0.0,2.3,6.287425149700597,36.1,21.4,10.154246270883313
2211,6109,385.0,49.40476190476191,50.595238095238095,10.714285714285714,9.523809523809524,21.428571428571427,31.54761904761905,3.0,4.6,1.1,26.785714285714285,3.7,5.5,90.4,89.0,90.0,10.0,0.0,2.2,5.357142857142857,28.9,21.0,10.338511462885837
2212,6111,255.0,52.03252032520326,47.96747967479675,12.195121951219512,9.75609756097561,21.138211382113823,34.959349593495936,5.7,5.8,1.5,21.95121951219512,7.5,21.8,55.40000000000001,238.0,90.0,10.0,0.0,2.4,8.130081300813007,33.9,22.8,10.257659366256744
2213,6112,325.0,51.19047619047619,48.80952380952381,11.904761904761905,11.30952380952381,19.047619047619047,30.952380952380953,5.4,6.7,1.1,26.785714285714285,2.8,16.7,54.40000000000001,198.0,90.0,10.0,0.0,2.5,5.357142857142857,36.1,15.4,10.295529640312152
2214,6114,3645.0,49.81435643564357,50.18564356435643,12.5,9.83910891089109,18.626237623762375,33.60148514851485,4.4,7.1,1.1,25.433168316831683,2.7,15.3,57.6,691.0,80.0,10.0,0.0,2.2,9.405940594059405,31.4,15.2,10.348173373797573
2215,6116,650.0,49.47368421052632,50.526315789473685,11.888111888111888,9.79020979020979,18.88111888111888,33.91608391608392,7.9,8.1,3.5,25.52447552447553,8.6,26.2,38.8,170.0,80.0,10.0,0.0,2.2,7.719298245614035,28.3,18.6,10.376611309118108
2216,6118,1430.0,50.0,50.0,13.271604938271606,9.876543209876544,20.37037037037037,32.40740740740741,8.0,8.0,3.8,24.07407407407408,3.7,25.5,45.1,420.0,80.0,10.0,0.0,2.3,7.87037037037037,34.9,21.2,
2217,6121,2550.0,49.29225645295587,50.707743547044124,15.333333333333332,10.5,21.75,31.416666666666664,8.5,8.5,3.9,21.0,11.1,19.4,39.6,762.0,80.0,10.0,0.0,2.3,8.742714404662781,35.1,19.1,10.416311178964792
2218,6122,935.0,50.753768844221106,49.2462311557789,13.06532663316583,9.045226130653267,21.105527638190953,31.4070351758794,5.7,7.1,1.7,25.376884422110553,4.4,22.5,71.2,773.0,80.0,10.0,0.0,2.1,8.542713567839195,36.1,17.2,10.71663752549077
2219,6123,550.0,49.78354978354978,50.21645021645021,11.206896551724139,8.620689655172415,21.12068965517241,29.310344827586203,1.0,1.0,1.9,29.74137931034483,49.7,135.4,216.5,389.0,90.0,10.0,0.0,2.1,6.926406926406926,62.8,10.0,10.594131602877956
2220,6124,315.0,52.02702702702703,47.97297297297297,14.965986394557826,8.843537414965986,20.40816326530613,36.734693877551024,3.0,3.0,2.7,19.047619047619047,6.0,92.4,161.9,349.0,90.0,10.0,0.0,2.3,8.108108108108109,34.5,26.1,10.55581273857582
2221,6125,790.0,50.0,50.0,11.918604651162793,9.883720930232558,18.023255813953487,35.46511627906977,2.0,2.0,1.3,24.709302325581394,8.899999999999997,128.3,237.6,339.0,90.0,10.0,0.0,2.2,9.27536231884058,34.7,23.6,10.496814397813864
2222,6127,1070.0,49.23747276688453,50.76252723311547,10.893246187363836,10.45751633986928,18.51851851851852,34.42265795206972,1.7,1.7,1.1,25.70806100217865,7.5,142.1,243.4,444.0,90.0,10.0,0.0,2.1,8.061002178649238,57.8,8.3,
2223,6129,2600.0,50.04468275245755,49.95531724754245,12.421805183199284,9.294012511170688,22.430741733690795,31.546023235031278,1.5,1.5,0.8,24.30741733690795,5.1,111.9,169.4,492.0,90.0,10.0,0.0,2.1,9.115281501340483,46.9,14.6,9.814656338829511
2224,6131,3010.0,46.61016949152542,53.38983050847458,5.508474576271186,12.182203389830509,23.622881355932204,22.24576271186441,1.6,1.6,2.2,36.440677966101696,17.4,125.1,167.4,2318.0,80.0,20.0,0.0,1.5,11.440677966101696,49.8,11.9,10.718852365820325
2225,6132,2525.0,49.71804511278196,50.28195488721805,11.924882629107985,12.769953051643194,19.530516431924884,35.117370892018776,2.8,2.8,3.4,20.657276995305164,12.4,97.9,147.9,1222.0,80.0,20.0,10.0,2.1,10.432330827067668,52.0,12.3,10.633448706218788
2226,6133,1735.0,49.67061923583663,50.329380764163375,13.175230566534916,11.462450592885375,20.948616600790515,35.30961791831357,2.5,2.5,0.8,19.104084321475625,7.9,48.50000000000001,175.4,1283.0,80.0,20.0,0.0,2.1,10.93544137022398,28.2,25.1,9.961756460660103
2227,6134,1205.0,48.440748440748436,51.559251559251564,11.226611226611228,9.97920997920998,23.28482328482329,30.561330561330564,3.0,3.0,1.0,24.94802494802495,3.5,42.5,229.7,1020.0,70.0,20.0,10.0,2.0,17.916666666666668,31.1,23.6,10.388995368317827
2228,6135,2705.0,49.66329966329967,50.33670033670033,14.743049705139006,10.867733782645324,26.70598146588037,27.54844144903117,4.1,4.1,2.4,20.134793597304128,1.0,22.0,115.9,1480.0,70.0,10.0,10.0,2.1,12.215669755686605,31.6,19.0,10.218298292376161
2229,6136,3470.0,49.16847433116414,50.831525668835866,12.8705712219812,10.412147505422993,24.150397686189446,31.09182935647144,2.3,4.0,1.0,21.47505422993493,7.8,47.7,235.1,2000.0,80.0,20.0,10.0,2.0,13.882863340563992,32.0,21.1,10.025705185260376
2230,6137,4015.0,50.54347826086957,49.45652173913043,13.345410628019325,11.835748792270532,22.88647342995169,32.910628019323674,3.9,4.4,0.1,19.021739130434785,2.0,17.3,204.3,1798.0,70.0,20.0,10.0,2.0,15.39855072463768,,,10.169690593310783
2231,6141,1135.0,49.609375,50.390625,13.50293542074364,9.784735812133071,20.352250489236788,30.136986301369863,2.0,6.7,2.1,26.22309197651663,2.6,24.9,133.0,630.0,90.0,10.0,0.0,2.2,7.240704500978473,32.5,23.7,10.218298292376161
2232,6142,585.0,49.429657794676814,50.57034220532319,13.740458015267176,9.541984732824428,19.84732824427481,32.82442748091603,1.2,5.0,1.7,24.04580152671756,36.0,96.9,199.7,307.0,90.0,10.0,0.0,2.3,7.984790874524715,59.2,8.7,10.089967119478748
2233,6143,535.0,48.770491803278695,51.229508196721305,13.877551020408166,11.020408163265307,18.77551020408164,31.020408163265305,0.9,3.9,1.5,25.30612244897959,22.4,99.29999999999998,239.5,238.0,90.0,10.0,0.0,2.3,7.377049180327869,46.9,14.0,9.98506753952855
2234,6151,2120.0,48.46491228070176,51.53508771929825,11.732456140350877,9.429824561403507,17.653508771929825,32.34649122807017,1.9,4.1,1.2,28.837719298245613,7.6,83.69999999999997,210.0,796.0,80.0,10.0,0.0,2.1,8.89132821075741,52.5,8.6,10.401227936753463
2235,6153,50.0,42.10526315789473,57.89473684210527,10.0,15.0,15.0,35.0,1.9,6.3,1.5,25.0,8.8,89.8,163.8,106.0,90.0,10.0,,2.0,5.263157894736842,49.8,12.3,9.989665248777179
2236,6155,880.0,50.0,50.0,14.249999999999998,10.75,21.25,31.0,1.4,5.4,1.6,22.75,25.000000000000004,95.5,181.1,283.0,90.0,10.0,0.0,2.3,7.5,46.0,14.8,10.566175525611364
2237,6161,2370.0,50.0,50.0,11.668611435239209,10.385064177362892,24.27071178529755,29.28821470245041,0.9,4.2,2.2,24.387397899649947,21.9,100.0,229.8,2060.0,70.0,20.0,10.0,1.8,14.452214452214452,44.3,14.2,10.367221568768267
2238,6162,2270.0,49.37570942111237,50.62429057888763,13.60544217687075,8.163265306122447,25.736961451247165,28.45804988662132,5.2,5.4,1.5,24.03628117913832,0.4,11.4,92.7,2058.0,80.0,20.0,10.0,1.9,11.45124716553288,,,10.268130666124037
2239,6163,3660.0,50.12836970474967,49.87163029525032,13.230571612074499,11.368015414258187,21.965317919075144,33.269107257546565,3.4,9.1,1.1,20.166987797045604,13.0,41.8,102.0,1220.0,70.0,20.0,10.0,2.1,16.49550706033376,40.4,15.3,10.3797217315325
2240,6164,2600.0,47.235693501454904,52.764306498545096,12.135922330097088,10.194174757281553,20.485436893203886,28.155339805825243,2.3,7.1,1.8,29.02912621359223,3.4000000000000004,39.7,144.3,1623.0,70.0,10.0,10.0,1.9,12.233009708737864,25.5,27.4,10.308952660644293
2241,6165,2370.0,50.263991552270326,49.73600844772968,14.135021097046414,11.075949367088606,25.63291139240506,29.11392405063291,1.1,8.1,0.9,20.042194092827003,4.2,24.7,142.9,2192.0,80.0,10.0,10.0,2.0,11.919831223628693,30.9,23.6,10.413312675968537
2242,6166,2610.0,48.13397129186603,51.86602870813397,11.100478468899523,9.952153110047847,18.851674641148325,32.15311004784689,1.8,10.5,1.6,27.942583732057418,8.899999999999997,57.1,96.8,1825.0,80.0,10.0,10.0,2.0,12.057416267942585,31.9,21.0,10.640651618512848
2243,6167,5.0,33.33333333333333,66.66666666666666,,,,,2.1,8.6,1.9,,13.0,57.0,145.5,387.0,100.0,,,2.8,,37.8,19.7,10.785186839640666
2244,6171,5165.0,49.310661764705884,50.689338235294116,11.35632183908046,9.885057471264368,18.71264367816092,31.17241379310345,,,,28.873563218390803,,,,1079.0,80.0,10.0,0.0,2.1,9.053308823529413,,,10.729853576882297
2245,6174,265.0,50.427350427350426,49.57264957264957,12.711864406779661,10.16949152542373,13.559322033898304,33.05084745762712,1.7,1.7,2.4,30.508474576271187,206.6,409.8,476.6,300.0,90.0,10.0,0.0,2.2,5.084745762711865,61.1,11.8,10.550590794594669
2246,6176,1525.0,49.70238095238095,50.297619047619044,11.75595238095238,9.821428571428573,20.38690476190476,31.10119047619048,2.7,2.8,2.7,26.934523809523807,21.3,366.70000000000016,467.8,433.0,90.0,10.0,0.0,2.2,7.291666666666667,26.1,38.9,10.647803019670473
2247,6181,3780.0,49.55804360636417,50.44195639363582,12.67688679245283,10.023584905660378,19.398584905660375,32.54716981132076,3.9,3.9,4.3,25.35377358490566,9.8,233.0,427.20000000000016,921.0,90.0,10.0,0.0,2.2,7.307012374779022,30.4,32.2,10.650175500024103
2248,6191,5815.0,48.56801909307876,51.43198090692124,12.092283214001592,10.461416070007957,20.644391408114558,31.583134447096263,2.7,2.7,3.3,25.218774860779643,48.2,385.0,465.4,1018.0,80.0,10.0,10.0,2.1,8.47255369928401,71.1,5.0,10.757902880692196
2249,6199,,,,,,,,4.8,4.8,5.4,,4.1,67.3,377.2,107.0,,,,,,43.4,15.2,
2250,6211,8345.0,47.600685518423305,52.39931448157671,3.468950749464668,35.931477516059964,28.308351177730195,14.817987152034263,3.7,3.7,4.2,17.473233404710918,13.1,262.3,425.9,3955.0,50.0,30.0,10.0,1.3,6.895074946466809,53.6,8.8,10.618885342030893
2251,6212,2160.0,47.27474972191324,52.72525027808677,14.794215795328142,13.125695216907676,16.907675194660733,30.255839822024473,3.2,3.2,3.4,24.916573971078975,23.6,319.0,439.70000000000016,1878.0,80.0,20.0,10.0,2.0,3.674832962138085,66.8,6.4,10.700994748420316
2252,6213,2070.0,46.58823529411765,53.41176470588235,12.588235294117647,11.176470588235295,19.647058823529406,24.94117647058824,4.5,4.5,4.6,31.647058823529413,3.9,83.5,391.2,1839.0,80.0,20.0,0.0,2.0,3.4117647058823533,57.3,8.4,10.568749529606537
2253,6214,2985.0,46.728971962616825,53.271028037383175,10.892116182572614,21.99170124481328,25.518672199170123,23.02904564315353,2.8,2.8,2.4,18.568464730290447,4.5,333.2,455.2,3314.0,60.0,30.0,10.0,1.6,15.887850467289718,53.0,9.0,10.698739956033226
2254,6215,4095.0,49.53051643192488,50.46948356807511,12.26525821596244,11.795774647887324,19.600938967136152,32.805164319248824,0.7,0.7,1.8,23.53286384976526,72.3,421.8,488.4,1934.0,80.0,10.0,10.0,2.1,10.73943661971831,49.6,15.2,10.611523345589823
2255,6216,5555.0,46.208530805687204,53.79146919431279,8.11611374407583,26.421800947867297,25.118483412322274,19.490521327014207,1.8,2.8,1.1,20.853080568720365,9.0,202.6,494.9,2580.0,50.0,30.0,20.0,1.5,9.47867298578199,67.1,4.1,10.678214720088496
2256,6217,5340.0,47.62919552477358,52.37080447522643,12.892914224826852,19.01971230687267,24.720298348428347,24.34736281299947,4.6,6.0,4.1,19.01971230687267,2.8000000000000003,5.3,59.7,2725.0,60.0,20.0,20.0,1.8,14.864144912093765,42.0,14.2,10.631036159813403
2257,6218,3690.0,47.05882352941176,52.94117647058824,11.048951048951047,9.86013986013986,19.090909090909086,28.18181818181818,1.4,1.4,1.0,31.818181818181817,19.8,356.70000000000016,484.1,1753.0,70.0,20.0,10.0,1.9,13.375350140056023,62.4,7.4,10.357742824813725
2258,6219,935.0,50.588235294117645,49.41176470588236,11.209439528023598,9.43952802359882,24.188790560471976,32.15339233038348,2.9,3.7,1.1,23.00884955752213,8.8,64.89999999999999,394.6,991.0,70.0,20.0,10.0,1.8,12.389380530973453,32.4,24.6,
2259,6221,6475.0,46.5259907359753,53.4740092640247,6.793618116314977,24.96139989706639,27.48327328872877,19.60885229027277,2.0,2.2,0.9,21.152856407617087,15.9,204.2,479.0,3740.0,60.0,30.0,10.0,1.5,7.822954194544519,40.8,23.5,10.59913161329466
2260,6222,2930.0,49.76437323279925,50.235626767200756,11.7813383600377,22.243166823751178,25.070688030160227,24.78793590951932,1.4,2.9,0.8,16.116870876531575,14.2,96.1,456.8,1220.0,70.0,20.0,10.0,1.7,16.96512723845429,48.4,12.9,
2261,6223,1330.0,51.50375939849624,48.49624060150376,10.131332082551596,9.943714821763603,19.13696060037524,32.082551594746725,2.3,3.8,0.9,28.705440900562852,1.9,53.4,304.0,279.0,90.0,10.0,0.0,2.0,9.398496240601503,42.6,16.4,10.613983371430686
