Unnamed: 0,pc4,AANTAL_HH,P_MAN,P_VROUW,P_INW_014,P_INW_1524,P_INW_2544,P_INW_4564,AFS_TREINS,AFS_TRNOVS,AFS_OPRIT,P_INW_65PL,AV1_FOOD,AV3_FOOD,AV5_FOOD,OAD,P_NL_ACHTG,P_WE_MIG_A,P_NW_MIG_A,GEM_HH_GR,P_UITKMINAOW,P_LINK_HH,P_HINK_HH,log_median_inc
3791.0,3790.9999999999995,1045.0,48.163265306122454,51.836734693877546,13.29243353783231,12.269938650306749,16.768916155419227,33.74233128834356,6.9,12.2,3.6,23.926380368098158,0.30000000000000004,4.0,9.1,297.0,90.0,0.0,0.0,2.3,5.510204081632653,28.865,29.384999999999998,10.575975758223477
3792.0,3792.0,55.0,53.57142857142857,46.42857142857143,14.285714285714285,17.857142857142858,14.285714285714285,35.714285714285715,7.6,12.8,2.4,17.857142857142858,0.0,3.5,6.6000000000000005,88.0,90.0,10.0,1.0,2.6,4.2976228833935775,24.9,36.4,10.619996102839083
3794.0,3794.0,195.0,54.16666666666666,45.83333333333333,24.793388429752067,23.966942148760328,14.049586776859504,27.27272727272727,1.5,1.5,2.1,9.917355371900827,160.7,290.0,341.6,53.0,90.0,10.0,10.0,2.7,5.833333333333332,52.0,15.0,10.657259354912508
3811.0,3811.0,4330.0,49.00808229243204,50.99191770756797,6.828193832599119,14.243759177679884,37.518355359765046,24.74302496328928,2.5,2.5,1.6000000000000003,16.666666666666664,21.4,249.50000000000003,332.6,3924.0,80.0,10.0,10.0,1.5,10.139603232916976,47.3,14.3,10.685103381083682
3812.0,3812.0000000000005,5945.0,50.227366680446465,49.77263331955353,17.279867713931374,9.75609756097561,33.608929309632074,25.75444398511782,2.7,3.3,2.2,13.600661430343115,16.0,207.9,335.2999999999999,2081.0,80.0,10.0,10.0,2.0,10.582885489871847,42.6,16.4,10.785186839640666
3813.0,3813.0,7225.0,48.12376563528638,51.87623436471362,15.30612244897959,10.368663594470046,24.06188281764319,29.690585911784076,1.9,2.5,1.7,20.57274522712311,58.4,284.0,338.6,2605.0,70.0,10.0,20.0,2.1,10.105332455562873,52.1,12.4,10.855145428247576
3814.0,3814.0,3035.0,49.42084942084942,50.57915057915058,18.687258687258687,11.35135135135135,32.586872586872595,23.938223938223928,1.5,3.6,1.9,13.436293436293434,5.6,218.9,334.9,3697.0,50.0,10.0,40.0,2.1,13.436293436293434,47.1,10.8,10.714417768752456
3815.0,3815.0,4865.0,49.297094657919395,50.702905342080605,18.275538894095593,11.621368322399249,27.4601686972821,23.242736644798487,2.8,2.9,1.4,19.40018744142456,18.9,253.20000000000002,339.6,2498.0,60.0,10.0,40.0,2.2,11.387066541705716,47.8,13.4,10.70772878060166
3816.0,3816.0,5400.0,47.74571686203787,52.25428313796213,16.00541027953111,11.722272317403064,27.77276825969342,24.481514878268708,1.9,1.9,1.5,20.018034265103694,44.7,265.3,333.5,2691.0,60.0,10.0,30.0,2.0,10.685302073940488,36.9,28.7,10.81777628173961
3817.0,3817.0,5585.0,48.54288093255621,51.45711906744379,18.35205992509364,11.652101539741992,26.050769870994593,27.424053266749894,1.5,1.5,1.4,16.52101539741989,19.2,221.1,303.8,2538.0,80.0,10.0,10.0,2.1,7.119067443796838,31.5,38.2,10.638256407786892
3818.0,3818.0,4475.0,49.02889625769778,50.971103742302226,16.303317535545027,12.985781990521328,19.38388625592417,30.995260663507114,2.0,2.0,1.9,20.33175355450237,1.4999999999999998,82.69999999999997,314.2,1696.0,80.0,10.0,10.0,2.2,8.199052132701425,29.009999999999998,29.144999999999996,10.868568448579717
3819.0,3819.0,90.0,41.284403669724774,58.71559633027523,21.81818181818181,8.181818181818182,22.72727272727273,15.454545454545453,1.9,5.5,0.8,31.818181818181817,2.2,58.400000000000006,234.5,678.0,50.0,20.0,30.0,1.6,3.669724770642202,42.00999999999999,19.649999999999995,10.659609532257463
3821.0,3821.0,170.0,55.769230769230774,44.230769230769226,3.8461538461538463,36.53846153846153,30.76923076923077,19.23076923076923,2.3,5.3,2.0,9.615384615384617,6.3,37.3,302.9,1391.0,80.0,10.0,20.0,1.5,9.615384615384617,29.1,26.9,10.654903641220047
3822.0,3822.0,3380.0,49.221183800623045,50.778816199376934,16.147132169576054,12.718204488778056,21.19700748129676,34.600997506234414,3.4,6.5,1.2,15.336658354114714,5.4,39.1,101.3,2068.0,80.0,10.0,10.0,2.4,7.481296758104737,28.5,29.099999999999998,10.72546760493904
3823.0,3823.0,4735.0,48.694112439132354,51.305887560867646,17.30854360336432,13.324479858344404,22.00088534749889,34.97122620628596,5.2,7.2,1.0,12.394864984506421,5.199999999999998,25.8,57.099999999999994,2185.0,80.0,10.0,10.0,2.4,7.304116865869854,21.0,35.2,10.61916255897259
3824.0,3824.0,5685.0,50.638870208473435,49.361129791526565,20.719811638076013,14.42986881937437,22.872519340733266,33.66969391187353,1.6,8.0,1.8,8.308106289942819,3.9,24.3,63.0,1697.0,80.0,10.0,10.0,2.6,6.254203093476797,16.4,40.099999999999994,10.3797217315325
3825.0,3825.0,4945.0,50.34530386740332,49.65469613259668,28.33966171901968,11.56368657231619,31.584397652744215,24.43907490507421,1.2,8.8,2.5,4.073179150845702,5.1,17.2,48.3,1762.0,80.0,10.0,20.0,2.9,5.593922651933703,27.7,32.7,10.388995368317827
3826.0,3826.0,2570.0,49.620637329286794,50.379362670713206,27.71450265755505,8.504176157934701,37.66135155656797,19.89369779802581,4.8,5.2,1.0,6.226271829916477,7.5,45.800000000000004,253.3,1426.0,70.0,10.0,20.0,2.5,6.60091047040971,23.3,29.499999999999996,10.404262840448617
3828.0,3828.0,4300.0,49.56479690522245,50.43520309477756,14.983083615273078,12.663122281295312,18.704688255195748,32.23779603673272,1.3,7.1,2.0,21.41130981150314,3.7,21.5,70.30000000000001,1685.0,90.0,10.0,0.0,2.4,4.929917834702756,22.4,37.800000000000004,10.477287975463508
3829.0,3829.0,1730.0,50.77399380804954,49.226006191950475,25.18059855521156,12.17750257997936,26.72858617131063,26.006191950464398,6.4,6.6,2.5,9.907120743034056,5.5,25.7,68.7,1102.0,80.0,10.0,10.0,2.8,3.92156862745098,28.9,25.3,10.72546760493904
3831.0,3831.0,5870.0,48.626270229582246,51.373729770417775,16.152108433734938,11.031626506024097,20.406626506024086,29.59337349397591,5.5,5.5,0.7,22.81626506024097,1.6,15.8,133.8,1530.0,80.0,10.0,10.0,2.2,5.871283402333459,17.6,42.3,10.893028746149875
3832.0,3832.0,1920.0,49.16584887144259,50.83415112855742,22.4950884086444,9.724950884086443,23.47740667976425,28.978388998035363,5.7,5.7,1.9,15.324165029469548,7.699999999999997,31.4,211.0,655.0,90.0,10.0,0.0,2.6,5.009823182711198,29.0,27.1,10.22557105170524
3833.0,3833.0,2995.0,49.52795933188089,50.47204066811911,15.188953488372093,11.700581395348834,19.694767441860467,30.813953488372093,6.7,6.7,3.3,22.60174418604652,5.3,25.6,43.5,1434.0,80.0,10.0,10.0,2.3,6.9767441860465125,26.9,25.9,10.657259354912508
3834.0,3834.0,915.0,49.614395886889454,50.385604113110546,14.102564102564099,9.743589743589745,21.025641025641026,32.564102564102555,3.2,6.1,2.2,22.56410256410257,0.1,8.3,179.6,1349.0,80.0,10.0,10.0,2.1,6.940874035989717,21.6,32.4,10.635855446249355
3835.0,3835.0,140.0,55.26315789473685,44.73684210526316,17.105263157894733,13.157894736842106,22.36842105263158,32.89473684210527,1.6,7.9,3.2,14.473684210526313,0.0,9.0,21.3,229.0,90.0,0.0,0.0,2.7,2.666666666666667,29.429999999999996,29.035000000000004,10.510532034042662
3836.0,3836.0,45.0,46.66666666666666,53.33333333333334,17.24137931034483,24.13793103448276,10.344827586206897,27.58620689655172,1.7999999999999998,23.6,1.3,20.6896551724138,49.00000000000001,86.10000000000004,98.7,236.00000000000003,100.0,2.5,0.0,3.1,3.448275862068965,43.2,16.5,10.654903641220047
3841.0,3841.0,2995.0,48.76385336743393,51.23614663256607,11.51877133105802,11.774744027303758,25.51194539249147,30.204778156996596,1.7999999999999998,24.3,1.3,20.989761092150168,6.5,87.5,99.5,1791.0,90.0,10.0,10.0,1.9,8.610400682011935,43.4,13.3,10.581521095286023
3842.0,3842.0,2870.0,47.723935389133615,52.276064610866364,18.28193832599119,11.233480176211453,24.30249632892805,24.30249632892805,1.6,25.4,0.8,21.879588839941267,4.3,84.40000000000002,106.7,2232.0,70.0,10.0,20.0,2.3,9.397944199706314,42.6,14.4,10.439980923050696
3843.0,3843.0,2765.0,50.108774474256705,49.891225525743295,18.333333333333325,13.043478260869566,26.44927536231884,27.318840579710148,1.2,25.5,1.9,14.855072463768115,6.2,79.0,105.6,1631.9999999999998,70.0,10.0,20.0,2.3,11.530094271211023,38.8,17.0,10.561007555452925
3844.0,3844.0,4105.0,48.86117136659436,51.138828633405645,17.136659436008678,10.900216919739695,23.373101952277647,26.789587852494574,2.8,27.5,2.0,21.800433839479393,2.4,12.2,116.90000000000002,1572.0,80.0,10.0,10.0,2.2,8.839479392624726,22.2,28.0,10.721062311471128
3845.0,3844.9999999999995,3710.0,49.69450101832994,50.30549898167006,23.319755600814666,11.09979633401222,28.0040733197556,25.61099796334012,3.0,23.5,1.3,11.965376782077394,7.6,79.7,93.8,1331.0,80.0,10.0,10.0,2.6,5.19348268839104,20.4,38.8,10.635855446249355
3846.0,3846.0,305.0,52.147239263803684,47.852760736196316,23.926380368098158,8.588957055214724,35.58282208588957,23.926380368098158,3.0,26.7,0.5,7.975460122699388,2.0,19.3,100.3,679.0,80.0,10.0,10.0,2.7,3.6809815950920246,45.6,16.2,10.71663752549077
3847.0,3847.0,474.99999999999994,56.25,43.75,6.285714285714287,19.428571428571427,8.0,26.285714285714285,3.0,24.2,1.3,40.0,2.2,77.7,95.0,769.0,90.0,10.0,0.0,1.7,4.0,27.1,25.4,10.563594879017872
3848.0,3848.0,1625.0,49.75550122249388,50.24449877750612,18.849449204406373,12.117503059975519,22.399020807833534,30.110159118727047,5.5,26.5,3.6,16.523867809057528,1.6999999999999997,9.9,43.6,1258.0,90.0,10.0,10.0,2.5,5.990220048899755,32.3,28.7,10.621327345686446
3849.0,3849.0,1330.0,50.314465408805034,49.68553459119497,14.173228346456693,12.598425196850396,20.787401574803148,32.91338582677165,1.2,26.9,1.0,19.52755905511811,13.599999999999998,36.7,60.300000000000004,228.0,90.0,10.0,0.0,2.4,5.9748427672955975,36.0,20.3,10.698739956033226
3851.0,3851.0,4955.0,48.36980794997768,51.63019205002232,14.917373827601605,11.523001339883876,20.85752568110764,26.127735596248325,3.2,26.9,0.8,26.574363555158552,4.6,30.8,57.099999999999994,1269.0,90.0,10.0,0.0,2.2,6.520768200089326,30.5,29.2,10.682812429337128
3852.0,3851.9999999999995,2275.0,49.04109589041096,50.95890410958904,15.082266910420476,10.877513711151735,17.001828153564894,31.352833638025608,2.0,26.1,2.4,25.685557586837287,1.4,26.8,56.7,573.0,90.0,10.0,0.0,2.4,6.118721461187215,33.4,22.9,10.494048144320972
3853.0,3853.0,3940.0,51.39911634756995,48.60088365243005,16.09421000981354,13.640824337585869,22.22767419038273,29.98037291462218,1.4,13.0,0.7,18.05691854759568,20.7,39.9,46.7,773.0,90.0,10.0,10.0,2.4,10.947471772214039,42.0,17.4,10.626193535337617
3861.0,3861.0,3735.0,49.77194982896236,50.22805017103764,18.254420992584144,11.637193382772391,27.039361095265257,25.84141471762693,1.5,13.5,0.8,17.227609811751282,9.1,37.4,44.90000000000001,1291.0,90.0,10.0,10.0,2.3,7.187678265830005,33.5,21.7,10.764265574480023
3862.0,3862.0,5280.0,49.592549476135034,50.407450523864966,17.384555684904928,11.641443538998836,21.303841676367867,26.620100892510678,3.1,12.1,1.2,23.050058207217692,0.5,29.6,47.9,1256.0,90.0,10.0,10.0,2.4,6.014745828482733,23.7,27.6,10.664293381569886
3863.0,3863.0,2970.0,50.83014048531289,49.16985951468711,22.222222222222218,12.005108556832695,26.436781609195403,28.224776500638566,4.0,10.1,3.0,11.111111111111109,1.0,6.0,59.0,1066.0,90.0,10.0,10.0,2.6,5.6869009584664525,30.5,27.6,10.328755287940472
3864.0,3864.0,1465.0,50.459921156373184,49.540078843626816,16.557161629434955,13.929040735873851,20.105124835742444,32.98291721419185,1.4,7.8,1.9,16.425755584756903,5.2,12.0,30.899999999999995,353.0,90.0,0.0,0.0,2.6,4.862023653088042,24.3,29.3,9.588776807696428
3871.0,3871.0,3894.9999999999995,49.041947177628174,50.958052822371826,17.857142857142858,12.681159420289855,20.496894409937887,28.05383022774327,3.6,23.4,0.7,20.91097308488613,12.700000000000001,34.7,49.7,969.0,90.0,10.0,0.0,2.5,4.350077679958572,34.3,24.0,10.643270478050887
3881.0,3881.0,4625.0,49.38775510204083,50.61224489795917,14.603174603174605,11.519274376417235,18.820861678004533,28.480725623582764,2.6,21.7,0.8999999999999999,26.575963718820862,5.1,30.6,41.1,871.9999999999999,90.0,0.0,0.0,2.4,5.578231292517008,30.1,24.8,10.555478622126541
3882.0,3882.0,4980.0,49.6958174904943,50.3041825095057,19.748858447488587,13.318112633181126,24.353120243531198,27.092846270928458,11.0,20.1,0.7,15.487062404870624,7.1,12.6,16.0,936.0,90.0,0.0,0.0,2.6,4.524714828897338,26.7,30.6,10.169690593310783
3886.0,3886.0,820.0,50.0,50.0,16.273584905660375,11.556603773584904,18.632075471698112,29.009433962264158,13.3,16.7,0.4,24.52830188679245,1.3,3.2,12.5,225.0,90.0,0.0,0.0,2.5,3.537735849056604,26.9,30.6,10.550590794594669
3888.0,3888.0,1115.0,51.90839694656489,48.091603053435115,21.221374045801532,16.335877862595414,23.66412213740458,26.106870229007637,12.9,25.8,2.0,12.67175572519084,11.6,21.200000000000003,23.2,156.0,90.0,10.0,0.0,2.9,4.7328244274809155,37.7,18.4,10.668955394675699
3891.0,3891.0,2240.0,49.18200408997954,50.81799591002046,14.022517911975434,12.282497441146365,19.959058341862846,32.13920163766633,14.0,26.8,2.1,21.596724667349022,5.999999999999999,21.4,22.4,1219.0,80.0,10.0,10.0,2.2,7.770961145194273,31.0,25.7,10.558413520275877
3892.0,3891.9999999999995,2265.0,49.86072423398329,50.13927576601671,15.041782729805014,13.927576601671312,18.66295264623956,37.325905292479106,13.7,26.1,2.0,15.041782729805016,0.0,15.5,23.0,971.0000000000001,80.0,10.0,0.0,2.4,7.706592386258126,21.6,32.4,10.457372665762566
3893.0,3893.0,2380.0,51.587301587301596,48.412698412698404,19.82553528945281,14.512291831879462,22.918318794607448,34.02061855670103,11.8,24.5,1.1,8.723235527359236,0.0,18.200000000000006,24.0,989.0,90.0,10.0,10.0,2.6,5.9523809523809526,25.1,24.2,10.768484990022733
3894.0,3894.0,1375.0,50.47489823609227,49.525101763907735,26.458616010854822,11.12618724559023,35.41383989145183,20.759837177747624,4.960000000000001,12.86,1.705,6.241519674355495,3.935,50.745,123.38999999999999,812.0,80.0,10.0,10.0,2.7,6.521739130434782,29.994999999999997,28.205,10.742897240074328
3895.0,3895.0,1145.5,51.6219714479043,48.37802855209571,16.97865713393478,12.956550138125909,23.508654310752902,29.740765690986095,11.6,19.7,1.9,16.815372726200305,0.1,1.2,1.7999999999999998,616.0,87.5,9.5,1.0,2.445,6.39764411816375,44.3,23.1,10.624053064671465
3896.0,3896.0,210.0,53.60824742268043,46.39175257731959,16.666666666666664,13.541666666666664,14.583333333333336,29.16666666666667,15.8,20.4,1.8,26.04166666666667,0.0,0.7,0.9000000000000001,216.0,90.0,10.0,0.0,2.3,7.216494845360824,79.7,12.3,10.72326738402944
3897.0,3897.0,820.0,59.375,40.625,10.465116279069765,24.806201550387602,38.75968992248063,22.09302325581395,8.6,20.0,1.3,3.875968992248062,0.3,1.2,23.5,84.0,50.0,50.0,17.5,1.6,2.34375,36.7,21.769999999999996,10.621327345686446
3898.0,3898.0,70.0,59.523809523809526,40.476190476190474,19.047619047619047,14.285714285714285,23.80952380952381,30.95238095238095,14.4,23.1,0.7,11.904761904761903,0.8,1.0,14.400000000000002,30.0,90.0,10.0,1.5,2.9,2.439024390243902,32.06,25.82,10.819778284410283
3899.0,3898.9999999999995,35.0,56.25,43.75,12.5,12.5,31.25,31.25,1.1,9.7,1.4,12.5,46.199999999999996,99.40000000000002,107.7,105.0,80.0,10.0,10.0,2.5,7.517657455313546,59.5,7.1,10.609057253094633
3901.0,3901.0,5145.0,46.88946015424165,53.11053984575835,13.470437017994854,11.002570694087405,23.958868894601544,22.107969151670947,2.1,8.4,1.1,29.460154241645235,9.5,93.8,106.9,3211.0,70.0,10.0,20.0,1.8000000000000003,10.899742930591259,33.2,21.1,10.698739956033226
3902.0,3902.0,4195.0,49.38330170777989,50.616698292220114,20.01897533206831,12.618595825426947,25.047438330170774,24.430740037950674,2.0,11.3,1.1,17.8842504743833,3.6,57.8,101.6,2054.0,80.0,10.0,10.0,2.5,7.258064516129032,28.3,26.6,10.657259354912508
3903.0,3903.0,2890.0,50.0,50.0,17.70906535488405,14.687280393534785,22.27687983134224,31.131412508784248,1.2,11.2,1.8,14.195361911454675,6.3,89.80000000000004,105.6,1473.0,90.0,10.0,10.0,2.4,5.8286516853932575,35.1,22.1,10.589106466675283
3904.0,3904.0,5485.0,49.40431868950111,50.59568131049889,18.384815779679943,12.541868254558988,22.88797915891329,27.763304800893195,1.5,9.7,1.5,18.422032005954602,18.9,96.90000000000002,108.2,2122.0,80.0,10.0,10.0,2.4,7.334326135517498,38.8,16.4,10.685103381083682
3905.0,3905.0,5915.0,49.59118378954853,50.40881621045148,18.236757909704945,13.544258798435838,25.879843583362963,26.69747600426591,1.0,11.4,2.6,15.641663704230359,1.0,78.4,104.9,2359.0,80.0,10.0,10.0,2.3,7.571987202275153,18.4,30.9,10.700994748420316
3906.0,3906.0000000000005,2715.0,50.21156558533145,49.78843441466855,17.54756871035941,13.389711064129667,20.57787174066244,32.840028188865396,3.2,8.5,1.0,15.644820295983086,0.0,70.60000000000002,103.9,1369.0,90.0,10.0,0.0,2.6,4.7249647390691125,21.5,25.3,10.729853576882297
3907.0,3907.0,1195.0,51.24309392265194,48.75690607734807,32.32044198895029,8.56353591160221,41.02209944751382,13.950276243093928,1.5,13.4,0.7,4.143646408839778,7.9,23.700000000000003,39.0,838.0,80.0,0.0,10.0,3.0,4.275862068965517,36.3,22.4,10.774780918479548
3911.0,3911.0,6220.0,49.2914979757085,50.708502024291505,17.577597840755736,11.808367071524966,21.761133603238868,26.78812415654521,2.0,13.3,1.2,22.06477732793523,1.8,25.0,32.3,1027.0,90.0,10.0,10.0,2.3,6.950067476383267,17.699999999999996,21.9,10.576432025778553
3912.0,3912.0,240.0,51.639344262295076,48.360655737704924,18.852459016393446,9.836065573770494,22.950819672131146,35.24590163934426,6.1,16.1,0.3,13.114754098360656,3.6,9.0,24.20000000000001,1257.0,90.0,10.0,0.0,2.5,5.737704918032788,30.0,24.2,10.584055950889214
3921.0,3921.0,1655.0,50.83333333333333,49.16666666666666,18.549346016646847,12.604042806183116,21.759809750297265,28.18073721759809,7.3,17.4,0.2,18.906064209274682,2.8,12.6,26.4,487.0,90.0,0.0,0.0,2.5,4.9940546967895365,18.3,40.099999999999994,10.534759329377986
3922.0,3922.0,150.0,50.0,50.0,10.81081081081081,14.864864864864867,12.162162162162163,41.8918918918919,8.299999999999999,14.4,0.8,20.27027027027027,9.2,15.600000000000001,24.3,263.0,90.0,0.0,0.0,2.5,2.7397260273972597,30.5,23.2,10.59913161329466
3925.0,3925.0,3905.0,49.518987341772146,50.48101265822786,19.645569620253166,13.063291139240508,23.645569620253173,24.759493670886076,4.6,12.9,0.7,18.88607594936709,3.3999999999999995,7.5,26.6,911.0,90.0,0.0,0.0,2.5,4.607594936708861,25.1,29.499999999999996,10.72326738402944
3927.0,3927.0,1990.0,49.90494296577947,50.095057034220545,21.57794676806084,13.117870722433462,25.095057034220535,25.0,5.2,10.5,0.6,15.209125475285173,5.8,12.0,21.6,480.0,90.0,0.0,0.0,2.6,3.1368821292775664,27.5,26.9,10.659609532257463
3931.0,3931.0,5045.0,50.246866691986334,49.75313330801368,19.71135586783136,12.45727307254083,22.63577668059248,26.50968477022408,4.8,14.5,0.6,18.685909608811237,7.8,22.7,43.1,948.0000000000001,90.0,0.0,10.0,2.5,5.848841625522217,32.6,30.7,10.563594879017872
3941.0,3941.0,4365.0,48.7279843444227,51.2720156555773,15.264187866927593,10.469667318982387,17.563600782778867,30.57729941291585,9.9,19.3,0.8999999999999999,26.125244618395303,1.8,5.1,30.700000000000003,534.0,80.0,10.0,10.0,2.2,8.810572687224669,29.3,29.099999999999998,10.736396675471232
3945.0,3945.0,1300.0,50.544323483670304,49.455676516329696,16.329704510108865,13.219284603421464,18.818040435458787,32.03732503888025,8.1,17.6,0.7,19.59564541213064,1.4999999999999998,9.8,28.2,357.0,90.0,0.0,0.0,2.4,4.821150855365474,28.1,30.4,10.712193073730344
3947.0,3947.0,935.0,51.157894736842096,48.84210526315789,18.77637130801688,13.080168776371309,19.62025316455696,29.324894514767927,0.8,11.6,1.2,19.19831223628692,3.3,6.3000000000000025,28.6,191.0,90.0,0.0,0.0,2.5,4.219409282700422,24.6,32.7,10.762149171573649
3951.0,3951.0,2065.0,48.77005347593583,51.229946524064175,15.294117647058822,9.946524064171124,16.25668449197861,31.122994652406412,3.4,13.3,0.6,27.379679144385022,0.7,7.5,21.1,483.99999999999994,90.0,10.0,0.0,2.2,5.235042735042735,23.2,36.5,10.529616147839128
3953.0,3952.9999999999995,504.99999999999994,51.38339920948617,48.61660079051384,15.079365079365079,13.492063492063494,20.238095238095237,32.142857142857146,8.1,18.6,0.6,19.047619047619047,5.7,14.1,21.9,113.0,90.0,10.0,10.0,2.4,5.928853754940711,34.2,25.7,10.807705703176014
3956.0,3956.0,3315.0,49.47089947089947,50.52910052910053,14.956982131039048,11.118464592984779,19.920582395764395,28.98742554599603,7.6,18.5,0.6,25.01654533421575,4.6,15.7,29.700000000000003,694.0,80.0,10.0,10.0,2.2,5.621693121693123,32.6,23.9,10.764265574480023
3958.0,3958.0,2320.0,48.60853432282004,51.39146567717996,14.56400742115028,10.946196660482379,18.27458256029685,31.076066790352503,3.5,14.3,4.6,25.139146567718,0.8,2.9,38.7,702.0,90.0,10.0,0.0,2.3,5.844155844155844,38.6,28.4,10.573877745973457
3959.0,3959.0,645.0,53.05466237942122,46.94533762057878,17.94871794871795,13.782051282051285,21.153846153846157,33.33333333333333,10.6,22.9,2.4,13.782051282051285,7.3,26.9,33.0,194.0,90.0,10.0,0.0,2.4,6.109324758842443,32.9,22.1,10.857074069153981
3961.0,3961.0,4075.0000000000005,48.20375335120646,51.79624664879356,15.388739946380696,10.831099195710456,22.091152815013405,33.19034852546917,11.4,21.8,1.3,18.49865951742628,6.799999999999999,28.4,33.0,1313.0,90.0,10.0,10.0,2.3,7.238605898123326,23.6,29.6,10.278493453159584
3962.0,3962.0,3660.0,49.66101694915254,50.33898305084745,16.506500847936685,11.701526286037307,19.841718485019783,31.882419446014694,2.8,14.8,1.2,20.06783493499152,12.8,34.8,73.3,1418.0,90.0,10.0,10.0,2.4,5.819209039548023,30.7,34.2,10.766377507683167
3971.0,3971.0,3539.9999999999995,48.194271481942714,51.80572851805728,16.68742216687422,11.643835616438356,17.06102117061021,29.14072229140723,2.7,15.0,1.3,25.46699875466999,7.4,33.3,59.8,1024.0,90.0,10.0,0.0,2.2,5.915317559153175,34.7,27.3,10.712193073730344
3972.0,3972.0,4750.0,48.42738205365402,51.57261794634598,17.530064754856614,11.933395004625346,19.42645698427382,29.50971322849213,1.0,8.2,0.7,21.60037002775208,6.4,22.000000000000004,113.8,1323.0,80.0,10.0,10.0,2.2,8.556891766882515,25.4,35.3,10.736396675471232
3981.0,3981.0,3020.0,48.88888888888889,51.11111111111111,19.010043041606885,10.043041606886657,19.870875179340032,25.82496413199426,2.8,11.4,0.8,25.251076040172173,6.799999999999999,12.4,39.6,728.0,90.0,10.0,10.0,2.3,4.157706093189963,23.8,32.6,10.243524855321837
3984.0,3984.0,2420.0,49.428320140721205,50.57167985927881,16.34446397188049,10.808435852372584,18.54130052724077,33.5676625659051,6.5,13.4,0.8,20.738137082601046,2.5,3.1,12.1,732.0,90.0,10.0,10.0,2.3,5.540897097625329,24.2,35.4,10.550590794594669
3985.0,3985.0,1005.0,51.18577075098815,48.81422924901186,19.1699604743083,11.264822134387352,22.529644268774703,30.23715415019763,8.0,14.9,4.0,16.798418972332016,0.0,0.0,6.8,258.0,90.0,10.0,0.0,2.5,4.339250493096647,29.799999999999994,28.069999999999997,10.491274217438248
3989.0,3989.0,5.0,66.66666666666666,33.33333333333333,12.269999240392814,14.323525501837302,22.26427896220667,34.94534058445601,1.5,10.8,2.4,16.196855711107187,6.9,38.8,53.0,53.0,100.0,15.0,10.5,2.3,11.10958322278101,22.4,38.1,10.551556590959226
3991.0,3991.0,6960.0,49.60263085776925,50.39736914223075,22.11564812277336,11.290764593039189,23.10221978624281,29.624554672513014,1.4,8.9,0.8999999999999999,13.866812825431627,2.2,37.4,66.8,1614.9999999999998,90.0,10.0,10.0,2.6,5.261715538503699,26.4,34.2,10.465956409453957
3992.0,3992.0,2590.0,49.29107589658048,50.70892410341952,14.583333333333336,12.083333333333332,19.25,36.66666666666665,1.7999999999999998,9.6,1.3,17.416666666666664,5.2,32.1,51.7,1528.0000000000002,90.0,10.0,10.0,2.3,6.5,33.8,23.4,10.150347630467651
3993.0,3992.9999999999995,2140.0,48.092369477911646,51.907630522088354,16.78391959798995,11.758793969849243,23.21608040201005,34.47236180904523,2.3,11.9,2.1,13.768844221105528,1.2999999999999998,27.3,48.0,1524.0,80.0,10.0,10.0,2.3,9.145728643216081,19.6,40.4,10.774780918479548
3994.0,3994.0,5240.0,48.95871392035074,51.04128607964925,20.4163623082542,13.221329437545656,21.00073046018992,33.45507669831994,1.2,10.7,2.0,11.906501095690286,9.0,40.6,52.90000000000001,1498.0,80.0,10.0,10.0,2.6,5.590062111801242,51.3,11.4,10.647803019670473
3995.0,3995.0,1885.0,48.173207036535864,51.826792963464136,19.594594594594593,7.837837837837838,38.648648648648646,17.837837837837835,4.7,15.2,4.4,16.08108108108108,0.5,1.4,12.3,2147.0,70.0,10.0,20.0,1.9,10.540540540540539,26.7,32.0,10.745054738214343
3997.0,3997.0,245.0,51.639344262295076,48.360655737704924,13.934426229508194,14.754098360655735,15.573770491803279,35.24590163934426,4.5,15.6,5.9,20.491803278688526,2.3,4.7,19.2,82.0,90.0,0.0,0.0,2.5,4.0983606557377055,26.5,33.0,10.689669599063263
3998.0,3998.0,810.0,50.49751243781093,49.50248756218907,16.708229426433913,12.468827930174566,18.952618453865334,33.16708229426434,7.4,13.8,2.8999999999999995,18.703241895261847,0.0,2.3,19.5,132.0,90.0,0.0,0.0,2.5,3.9800995024875614,20.2,33.6,10.657259354912508
3999.0,3999.0,275.0,52.17391304347826,47.82608695652174,12.318840579710145,13.043478260869566,17.391304347826082,34.05797101449276,1.5,29.5,1.9,23.18840579710145,49.5,97.1,106.2,51.0,90.0,10.0,0.0,2.5,4.3478260869565215,53.2,9.7,10.63505051864456
4001.0,4001.0,5480.0,50.444132772323506,49.555867227676494,13.651238896680692,11.407199625993455,29.546517064048626,26.50771388499299,0.8999999999999999,29.3,1.5,18.887330528284245,3.4000000000000004,97.7,107.5,2037.0,70.0,10.0,20.0,1.9,11.693171188026191,33.4,22.4,10.62768462414117
4002.0,4002.0,954.9999999999999,48.00884955752213,51.99115044247787,14.19068736141907,11.751662971175168,16.62971175166297,27.93791574279379,1.6,29.8,1.4,29.490022172949004,1.5000000000000002,74.3,107.6,1590.0,80.0,10.0,10.0,2.3,6.4159292035398225,38.9,18.9,10.532096211958503
