,pc4,INWONER,P_MAN,P_VROUW,P_INW_014,P_INW_1524,P_INW_2544,P_INW_4564,P_INW_65PL,AV1_FOOD,AV3_FOOD,AV5_FOOD,OAD,P_NL_ACHTG,P_WE_MIG_A,P_NW_MIG_A,GEM_HH_GR,UITKMINAOW,P_LINK_HH,P_HINK_HH,log_median_inc
2964,7887,4785.0,0.5078369905956113,0.49216300940438873,0.151673640167364,0.12238493723849372,0.2175732217573222,0.3106694560669456,0.19769874476987448,5.0,7.699999999999999,24.800000000000004,354.0,90.0,10.0,0.0,2.4,380.0,41.5,13.5,10.671278276091838
2965,7889,170.0,0.5588235294117647,0.4411764705882353,0.08823529411764706,0.11764705882352941,0.11764705882352941,0.5,0.17647058823529413,1.1,3.0999999999999996,13.2,15.0,100.0,0.0,,2.2,30.0,33.7,13.0,10.65254236503437
2966,7891,12000.0,0.49083333333333334,0.5091666666666667,0.14958333333333335,0.10833333333333334,0.21958333333333332,0.2966666666666667,0.22583333333333333,42.0,76.7,81.5,859.0,90.0,10.0,0.0,2.3,1285.0,51.9,10.8,
2967,7892,120.0,0.5833333333333334,0.4166666666666667,0.17391304347826086,0.13043478260869565,0.13043478260869565,0.4782608695652174,0.08695652173913043,45.7,75.9,84.3,453.0,90.0,0.0,,2.5,10.0,60.3,6.9,
2968,7894,2980.0,0.5126050420168067,0.48739495798319327,0.15268456375838926,0.12248322147651007,0.22483221476510068,0.3187919463087248,0.18120805369127516,2.1,49.099999999999994,83.5,312.0,90.0,10.0,0.0,2.4,385.0,29.9,24.8,10.694215061434937
2969,7895,810.0,0.5153374233128835,0.48466257668711654,0.14814814814814814,0.09876543209876543,0.21604938271604937,0.35802469135802467,0.17901234567901234,0.9,50.8,87.1,53.0,100.0,0.0,0.0,2.3,85.0,46.4,8.3,10.659609532257463
2970,7901,3150.0,0.4659270998415214,0.5340729001584786,0.11568938193343899,0.10301109350237718,0.20443740095087162,0.2218700475435816,0.3549920760697306,2.4000000000000004,66.9,87.69999999999999,1791.0,90.0,10.0,0.0,1.9,280.0,47.1,9.1,10.532096211958502
2971,7902,4455.0,0.49270482603815935,0.5072951739618407,0.13916947250280584,0.09652076318742986,0.24017957351290684,0.26262626262626265,0.2615039281705948,10.3,75.0,83.7,1951.0,90.0,10.0,10.0,1.9,595.0,55.9,5.3,10.645424897265505
2972,7903,390.0,0.5569620253164557,0.4430379746835443,0.16455696202531644,0.22784810126582278,0.16455696202531644,0.31645569620253167,0.12658227848101267,12.9,72.0,80.9,469.0,90.0,0.0,,2.4,35.0,53.3,9.6,
2973,7904,5145.0,0.5082604470359572,0.49173955296404276,0.2031098153547133,0.11273080660835763,0.24975704567541301,0.2468415937803693,0.18756073858114675,1.2,36.5,81.3,1035.0,80.0,10.0,10.0,2.3,590.0,23.6,22.1,10.524064040261237
2974,7905,4385.0,0.5028506271379704,0.49714937286202965,0.1619156214367161,0.12428734321550741,0.23717217787913342,0.24971493728620298,0.22690992018244013,1.6,58.5,80.0,1424.0,80.0,10.0,10.0,2.2,485.0,42.4,14.8,
2975,7906,6240.0,0.4983974358974359,0.5016025641025641,0.14182692307692307,0.11778846153846154,0.2564102564102564,0.265224358974359,0.21875,0.0,0.0,1.5,2066.0,90.0,10.0,10.0,2.0,815.0,,,10.502324053624832
2976,7907,2010.0,0.48756218905472637,0.5124378109452736,0.11691542288557213,0.09950248756218906,0.19900497512437812,0.26616915422885573,0.31840796019900497,0.0,2.7,12.9,1820.0,80.0,10.0,10.0,1.9,245.0,,,10.302263672493496
2977,7908,11545.0,0.4997834560415764,0.5002165439584235,0.2077022933794894,0.11293812202509736,0.2492427520553873,0.2773691042838598,0.15274772825616617,0.0,2.4000000000000004,10.4,1122.0,90.0,10.0,0.0,2.5,720.0,26.1,18.3,10.188666494769791
2978,7909,2795.0,0.4982142857142857,0.5017857142857143,0.13416815742397137,0.1037567084078712,0.22361359570661896,0.26475849731663686,0.2737030411449016,4.7,7.999999999999999,17.5,1132.0,70.0,10.0,20.0,2.1,265.0,39.0,15.7,10.638256407786892
2979,7910,120.0,0.5416666666666666,0.4583333333333333,0.20833333333333334,0.16666666666666666,0.20833333333333334,0.20833333333333334,0.20833333333333334,2.5,10.9,54.4,14.0,100.0,,,2.9,10.0,32.7,19.8,10.502324053624832
2980,7911,285.0,0.5357142857142857,0.4642857142857143,0.21428571428571427,0.125,0.25,0.2857142857142857,0.125,0.0,1.0,5.800000000000001,65.0,100.0,0.0,,2.6,35.0,,,10.599131613294661
2981,7912,670.0,0.5298507462686567,0.4701492537313433,0.1791044776119403,0.13432835820895522,0.23134328358208955,0.29850746268656714,0.15671641791044777,1.4,2.9000000000000004,6.0,71.0,100.0,0.0,,2.7,35.0,40.0,13.2,10.611523345589823
2982,7913,5135.0,0.4990272373540856,0.5009727626459144,0.17898832684824903,0.1303501945525292,0.2227626459143969,0.27529182879377434,0.1926070038910506,0.1,0.8,2.2,373.0,100.0,0.0,0.0,2.5,370.0,33.1,18.9,
2983,7914,1905.0,0.5091863517060368,0.49081364829396323,0.17060367454068243,0.14173228346456693,0.1994750656167979,0.3123359580052493,0.17585301837270342,0.8,1.4,4.4,360.0,100.0,0.0,0.0,2.5,110.0,31.0,18.1,10.628617778949124
2984,7915,65.0,0.6428571428571429,0.35714285714285715,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.46153846153846156,0.15384615384615385,5.199999999999999,9.6,12.0,65.0,90.0,,,1.9,10.0,35.4,23.1,10.72326738402944
2985,7916,2455.0,0.5142857142857142,0.4857142857142857,0.16666666666666666,0.12195121951219512,0.22154471544715448,0.3150406504065041,0.17479674796747968,0.0,1.5,10.1,211.0,100.0,0.0,0.0,2.4,215.0,26.7,25.4,10.561007555452923
2986,7917,1305.0,0.524904214559387,0.47509578544061304,0.1724137931034483,0.12260536398467432,0.19923371647509577,0.31800766283524906,0.18773946360153257,0.0,1.0,15.2,76.0,90.0,0.0,0.0,2.5,105.0,27.1,32.1,10.547969561114792
2987,7918,1370.0,0.5201465201465202,0.47985347985347987,0.17518248175182483,0.12408759124087591,0.23722627737226276,0.28832116788321166,0.17518248175182483,0.0,0.9,2.3,127.0,100.0,0.0,0.0,2.5,105.0,25.7,23.9,10.606585063949241
2988,7921,6800.0,0.48823529411764705,0.5117647058823529,0.15294117647058825,0.1161764705882353,0.19191176470588237,0.29191176470588237,0.24705882352941178,0.8,1.1,16.7,532.0,90.0,0.0,0.0,2.3,430.0,26.1,24.7,10.604106747934773
2989,7924,975.0,0.5128205128205128,0.48717948717948717,0.16923076923076924,0.09743589743589744,0.2,0.3282051282051282,0.20512820512820512,0.0,0.0,8.0,45.0,90.0,0.0,0.0,2.4,55.0,,,10.521372248595526
2990,7925,580.0,0.5,0.5,0.1206896551724138,0.15517241379310345,0.16379310344827586,0.3879310344827586,0.1724137931034483,0.0,0.9,1.0,19.0,100.0,0.0,,2.6,30.0,,,10.661954199216716
2991,7926,930.0,0.5161290322580645,0.4838709677419355,0.18181818181818182,0.1443850267379679,0.20855614973262032,0.32085561497326204,0.1443850267379679,0.8,14.100000000000001,71.0,75.0,100.0,0.0,0.0,2.7,45.0,17.8,27.9,
2992,7927,725.0,0.5103448275862069,0.4896551724137931,0.1527777777777778,0.1388888888888889,0.22916666666666666,0.3055555555555556,0.1736111111111111,1.1,2.6,6.699999999999999,83.0,100.0,0.0,0.0,2.5,25.0,28.6,25.0,
2993,7928,15.0,0.5,0.5,,,,,,4.0,6.4,10.9,8.0,100.0,,,2.6,,36.2,21.3,10.510532034042662
2994,7929,40.0,0.5555555555555556,0.4444444444444444,,,,,,0.0,2.2,61.3,19.0,100.0,,,2.2,,25.6,26.9,10.48290596776773
2995,7931,705.0,0.49645390070921985,0.5035460992907801,0.1510791366906475,0.12949640287769784,0.15827338129496402,0.302158273381295,0.2589928057553957,3.7,8.0,8.9,56.0,100.0,0.0,0.0,2.7,35.0,,,
2996,7932,365.0,0.5405405405405406,0.4594594594594595,0.1917808219178082,0.1095890410958904,0.1917808219178082,0.3013698630136986,0.2054794520547945,0.2,2.0,11.5,49.0,90.0,10.0,,2.5,10.0,32.9,19.7,10.578979797857352
2997,7933,1605.0,0.4984423676012461,0.5015576323987538,0.16149068322981366,0.10559006211180125,0.19875776397515527,0.30124223602484473,0.2329192546583851,0.0,0.0,1.5,123.0,100.0,0.0,0.0,2.3,85.0,,,10.510532034042662
2998,7934,585.0,0.5169491525423728,0.4830508474576271,0.15384615384615385,0.13675213675213677,0.19658119658119658,0.3418803418803419,0.17094017094017094,0.0,0.0,0.3,48.0,100.0,0.0,,2.6,30.0,35.5,15.3,10.640651618512848
2999,7935,65.0,0.5384615384615384,0.46153846153846156,0.25,0.08333333333333333,0.3333333333333333,0.25,0.08333333333333333,50.1,61.8,64.5,94.0,100.0,,,2.7,,48.8,12.5,
3000,7936,755.0,0.5328947368421053,0.46710526315789475,0.17763157894736842,0.125,0.18421052631578946,0.3026315789473684,0.21052631578947367,19.700000000000003,61.0,64.9,62.0,100.0,0.0,0.0,2.5,50.0,58.0,6.2,
3001,7937,70.0,0.5384615384615384,0.46153846153846156,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.8999999999999999,41.2,64.6,15.0,100.0,,,2.1,10.0,27.5,23.5,10.635855446249355
3002,7938,925.0,0.5081081081081081,0.4918918918918919,0.1358695652173913,0.14130434782608695,0.21195652173913043,0.3423913043478261,0.16847826086956522,1.7,48.900000000000006,63.4,113.0,100.0,0.0,0.0,2.4,65.0,36.5,19.7,10.547969561114792
3003,7941,6140.0,0.4755700325732899,0.5244299674267101,0.10676446617766912,0.1132844335778321,0.21678891605541972,0.2828035859820701,0.280358598207009,1.0,3.0999999999999996,9.4,1993.0,90.0,10.0,0.0,1.8,505.0,31.5,22.7,10.06475570013225
3004,7942,5295.0,0.4896030245746692,0.5103969754253308,0.17563739376770537,0.09820585457979225,0.3333333333333333,0.2521246458923513,0.14069877242681775,0.8,1.9,28.299999999999997,1284.0,80.0,10.0,10.0,2.0,765.0,29.7,24.0,10.247077256926206
3005,7943,8095.0,0.49598517603458925,0.5040148239654108,0.14885731933292157,0.13032736256948735,0.20074119827053738,0.33662754786905497,0.18344657195799877,0.9,5.3,14.799999999999999,929.0,90.0,10.0,0.0,2.3,665.0,,,10.19988156558993
3006,7944,9995.0,0.481,0.519,0.2175,0.1055,0.2465,0.2465,0.184,3.3000000000000003,11.6,17.200000000000003,1275.0,90.0,10.0,10.0,2.4,760.0,28.8,24.1,10.510532034042662
3007,7946,1705.0,0.5131964809384164,0.4868035190615836,0.15497076023391812,0.10526315789473684,0.20175438596491227,0.30116959064327486,0.23684210526315788,0.8,4.4,13.399999999999999,100.0,90.0,0.0,0.0,2.3,105.0,21.0,29.4,10.707728780601661
3008,7948,3720.0,0.5020134228187919,0.49798657718120803,0.174496644295302,0.1261744966442953,0.18523489932885906,0.30201342281879195,0.21208053691275167,0.7,5.4,9.3,299.0,100.0,0.0,0.0,2.5,170.0,31.6,21.8,10.647803019670473
3009,7949,125.0,0.56,0.44,0.16,0.12,0.28,0.24,0.2,3.8,7.4,10.3,36.0,100.0,,,2.4,,33.1,22.0,10.671278276091838
3010,7951,10680.0,0.5091249415067852,0.4908750584932148,0.22976134768366868,0.15676181562938699,0.2236780533458119,0.2400561534861956,0.14974262985493683,0.6,1.7,5.6000000000000005,481.0,100.0,0.0,0.0,2.9,410.0,30.3,23.7,10.675907913990581
3011,7954,4005.0,0.53,0.47,0.26,0.145,0.26875,0.2025,0.12375,2.5,3.7,7.5,164.0,100.0,0.0,0.0,3.1,105.0,31.9,25.0,9.975808214115753
3012,7955,1285.0,0.5,0.5,0.11284046692607004,0.10894941634241245,0.17898832684824903,0.3540856031128405,0.245136186770428,6.1,10.0,12.5,151.0,90.0,10.0,0.0,2.2,85.0,35.2,20.3,10.03889218954233
3013,7957,2970.0,0.49409780775716694,0.5059021922428331,0.1433389544688027,0.11973018549747048,0.17200674536256325,0.30016863406408095,0.26475548060708265,0.8,6.1,13.899999999999999,367.0,90.0,0.0,0.0,2.3,185.0,27.7,30.0,10.382822509210747
3014,7958,2450.0,0.5081632653061224,0.49183673469387756,0.1326530612244898,0.11428571428571428,0.18571428571428572,0.3469387755102041,0.22040816326530613,0.0,2.1,23.1,121.0,90.0,0.0,0.0,2.3,140.0,,,10.621327345686446
3015,7961,3980.0,0.5,0.5,0.1708542713567839,0.12311557788944724,0.19095477386934673,0.30904522613065327,0.20603015075376885,0.4,6.1,9.8,248.0,100.0,0.0,0.0,2.4,190.0,,,10.829728615263452
3016,7963,3640.0,0.49862637362637363,0.5013736263736264,0.12104539202200826,0.10591471801925723,0.15680880330123798,0.312242090784044,0.30398899587345257,2.2,7.3,11.1,289.0,90.0,0.0,0.0,2.2,210.0,34.8,19.2,10.689669599063263
3017,7964,345.0,0.5,0.5,0.10144927536231885,0.10144927536231885,0.18840579710144928,0.4057971014492754,0.2028985507246377,0.8,6.4,8.2,38.0,100.0,0.0,,2.4,35.0,36.4,18.2,
3018,7965,120.0,0.5416666666666666,0.4583333333333333,0.08333333333333333,0.125,0.20833333333333334,0.4166666666666667,0.16666666666666666,0.0,1.0,16.0,33.0,100.0,,,2.7,15.0,,,10.126631103850338
3019,7966,75.0,0.5333333333333333,0.4666666666666667,0.06666666666666667,0.13333333333333333,0.26666666666666666,0.3333333333333333,0.2,2.0999999999999996,3.2,9.0,37.0,90.0,,,2.4,,31.7,21.1,10.322197887394314
3020,7971,3625.0,0.4924137931034483,0.5075862068965518,0.12396694214876033,0.09641873278236915,0.15289256198347106,0.30165289256198347,0.325068870523416,5.199999999999999,10.4,17.5,393.0,90.0,0.0,0.0,2.1,265.0,37.2,19.3,10.532096211958502
3021,7973,725.0,0.503448275862069,0.496551724137931,0.15172413793103448,0.10344827586206896,0.18620689655172415,0.3310344827586207,0.22758620689655173,0.0,0.6,10.9,74.0,100.0,0.0,0.0,2.4,60.0,28.2,26.3,11.002099841204238
3022,7974,205.0,0.5365853658536586,0.4634146341463415,0.12195121951219512,0.12195121951219512,0.1951219512195122,0.4146341463414634,0.14634146341463414,2.6,15.399999999999999,21.0,52.0,90.0,10.0,0.0,2.6,15.0,,,10.860920227741458
3023,7975,1425.0,0.49473684210526314,0.5052631578947369,0.14736842105263157,0.10877192982456141,0.17894736842105263,0.32280701754385965,0.24210526315789474,0.0,1.1,14.8,139.0,90.0,0.0,0.0,2.4,85.0,,,10.457372665762566
3024,7981,2470.0,0.4777327935222672,0.5222672064777328,0.12753036437246965,0.08502024291497975,0.15789473684210525,0.305668016194332,0.32388663967611336,0.0,1.1,10.700000000000001,246.0,90.0,0.0,0.0,2.1,160.0,28.4,33.3,10.571316925111784
3025,7983,640.0,0.515625,0.484375,0.15625,0.125,0.1953125,0.34375,0.1796875,4.2,8.5,16.8,44.0,90.0,0.0,0.0,2.4,40.0,33.9,24.8,10.707728780601661
3026,7984,175.0,0.5,0.5,0.11428571428571428,0.11428571428571428,0.2,0.4,0.17142857142857143,97.6,220.1,252.9,70.0,90.0,,10.0,2.4,10.0,56.9,14.8,10.732039370102276
3027,7985,50.0,0.7,0.3,,,,,,29.1,221.3,252.3,36.0,70.0,,20.0,1.5,15.0,44.4,14.4,
3028,7986,250.0,0.48,0.52,0.09803921568627451,0.13725490196078433,0.1568627450980392,0.35294117647058826,0.2549019607843137,6.2,188.60000000000002,245.89999999999998,17.0,90.0,10.0,,2.3,15.0,53.5,10.3,10.561007555452923
3029,7991,4105.0,0.4884287454323995,0.5115712545676004,0.14007308160779536,0.10596833130328867,0.16808769792935443,0.3386114494518879,0.24725943970767356,5.5,25.2,177.2,231.0,90.0,0.0,0.0,2.2,215.0,35.2,17.8,10.673595774232203
3030,8011,7710.0,0.4909208819714656,0.5090791180285343,0.08041504539559015,0.191958495460441,0.38261997405966275,0.19779507133592736,0.14721141374837873,0.0,11.0,31.900000000000002,3100.0,80.0,10.0,10.0,1.5,810.0,28.2,31.5,10.74073507706983
3031,8012,7040.0,0.48011363636363635,0.5198863636363636,0.15565031982942432,0.20398009950248755,0.3390191897654584,0.21179815209665956,0.08955223880597014,2.8,23.1,184.89999999999998,2866.0,90.0,10.0,10.0,1.8,525.0,28.1,25.3,10.601622274607113
3032,8013,2530.0,0.4841897233201581,0.5158102766798419,0.15019762845849802,0.1067193675889328,0.34980237154150196,0.2648221343873518,0.12845849802371542,3.5,127.6,244.8,1293.0,80.0,10.0,10.0,1.9,320.0,25.6,30.7,10.480100916840122
3033,8014,12450.0,0.4969867416633186,0.5030132583366814,0.17349397590361446,0.1180722891566265,0.2429718875502008,0.3032128514056225,0.16224899598393575,2.4,181.2,248.0,1920.0,90.0,10.0,10.0,2.3,1180.0,28.8,42.1,10.691944912900398
3034,8015,3120.0,0.5008025682182986,0.49919743178170145,0.17014446227929375,0.13162118780096307,0.18780096308186195,0.35313001605136435,0.15730337078651685,53.9,219.0,245.8,766.0,90.0,0.0,0.0,2.4,210.0,60.3,7.5,10.542706391070517
3035,8016,7900.0,0.49050632911392406,0.509493670886076,0.16592780240658644,0.12032932235592148,0.21975934135528816,0.3476884103863205,0.14629512349588347,13.100000000000001,216.5,240.3,1613.0,90.0,10.0,10.0,2.3,770.0,67.9,4.9,10.555812738575819
3036,8017,7120.0,0.49859550561797755,0.5014044943820225,0.15308988764044945,0.13202247191011235,0.21558988764044945,0.3223314606741573,0.17696629213483145,11.5,218.7,248.6,1749.0,90.0,10.0,10.0,2.2,485.0,44.0,20.2,10.680516217076775
3037,8019,2460.0,0.49796747967479676,0.5020325203252033,0.21544715447154472,0.1524390243902439,0.23983739837398374,0.2459349593495935,0.14634146341463414,1.7,19.2,217.6,765.0,90.0,10.0,0.0,2.4,90.0,29.9,25.7,10.668955394675699
3038,8021,5425.0,0.4986175115207373,0.5013824884792627,0.09585253456221199,0.2,0.343778801843318,0.19815668202764977,0.1622119815668203,1.4,159.5,250.9,3431.0,80.0,10.0,20.0,1.6,785.0,23.4,41.6,10.654903641220049
3039,8022,4865.0,0.49743062692702983,0.5025693730729702,0.15724563206577596,0.10483042137718397,0.42857142857142855,0.19013360739979446,0.11921891058581706,0.6,3.5,31.800000000000004,2750.0,80.0,10.0,20.0,1.7,815.0,24.7,32.6,
3040,8023,5785.0,0.47968885047536736,0.5203111495246326,0.16608996539792387,0.10813148788927336,0.31833910034602075,0.23875432525951557,0.16868512110726644,0.3,2.4000000000000004,12.6,2714.0,90.0,10.0,10.0,2.0,490.0,,,10.553205175168737
3041,8024,3980.0,0.47613065326633164,0.5238693467336684,0.15829145728643215,0.10050251256281408,0.18216080402010051,0.2663316582914573,0.292713567839196,4.3,171.9,235.39999999999998,664.0,90.0,0.0,0.0,2.3,240.0,60.7,6.4,
3042,8025,795.0,0.5031446540880503,0.4968553459119497,0.11320754716981132,0.1509433962264151,0.2138364779874214,0.2641509433962264,0.2578616352201258,1.8,91.1,229.6,1201.0,90.0,10.0,10.0,1.9,40.0,47.2,11.7,10.561007555452923
3043,8026,985.0,0.5228426395939086,0.47715736040609136,0.15228426395939088,0.16243654822335024,0.17766497461928935,0.3147208121827411,0.19289340101522842,0.3,10.7,217.6,65.0,90.0,0.0,0.0,2.4,45.0,32.8,16.5,10.594131602877955
3044,8028,240.0,0.5510204081632653,0.4489795918367347,0.1836734693877551,0.1836734693877551,0.20408163265306123,0.30612244897959184,0.12244897959183673,0.5,11.5,182.5,28.0,100.0,0.0,,2.8,10.0,12.2,53.1,10.526748605631907
3045,8031,10090.0,0.4990089197224975,0.5009910802775025,0.17641228939544104,0.12685827552031714,0.3330029732408325,0.211595639246779,0.15213082259663033,0.1,1.3,7.2,2417.0,60.0,10.0,30.0,1.9,1625.0,19.0,44.8,10.594131602877955
3046,8032,9990.0,0.47097097097097096,0.529029029029029,0.15815815815815815,0.0985985985985986,0.21671671671671672,0.25725725725725723,0.26926926926926925,0.4,56.2,243.5,2138.0,80.0,10.0,10.0,2.0,1080.0,38.1,26.8,10.558413520275876
3047,8033,3365.0,0.475482912332838,0.524517087667162,0.1795252225519288,0.08753709198813056,0.21216617210682492,0.271513353115727,0.24925816023738873,1.7000000000000002,3.0,119.6,1365.0,80.0,10.0,10.0,2.3,275.0,31.8,19.5,10.555812738575819
3048,8034,730.0,0.5,0.5,0.12244897959183673,0.1360544217687075,0.11564625850340136,0.3333333333333333,0.2925170068027211,1.8,8.8,100.6,414.0,90.0,10.0,0.0,2.5,15.0,24.0,27.1,10.75577295443437
3049,8035,280.0,0.5357142857142857,0.4642857142857143,0.10714285714285714,0.14285714285714285,0.17857142857142858,0.375,0.19642857142857142,0.0,5.8,10.9,23.0,90.0,0.0,0.0,2.4,15.0,22.2,24.4,10.439980923050696
3050,8041,375.0,0.52,0.48,0.16,0.10666666666666667,0.21333333333333335,0.30666666666666664,0.21333333333333335,0.0,0.9,7.800000000000001,745.0,90.0,0.0,0.0,2.3,35.0,,,10.357742824813725
3051,8042,5380.0,0.49535315985130113,0.5046468401486989,0.19609665427509293,0.11988847583643122,0.23048327137546468,0.2815985130111524,0.17193308550185873,8.6,25.9,39.2,1013.0,90.0,0.0,0.0,2.5,410.0,33.3,21.7,10.742897240074326
3052,8043,23005.0,0.4996739839165399,0.5003260160834602,0.2596697088222512,0.10886571056062581,0.303129074315515,0.23772272924815296,0.09061277705345502,1.4,26.3,37.6,1572.0,80.0,10.0,10.0,2.7,1425.0,27.7,25.2,10.696480068065789
3053,8044,1850.0,0.5054054054054054,0.4945945945945946,0.33604336043360433,0.0948509485094851,0.43089430894308944,0.13008130081300814,0.008130081300813009,0.0,0.3,5.4,692.0,80.0,10.0,10.0,3.0,110.0,22.3,32.6,10.714417768752456
3054,8045,25.0,0.6,0.4,,,,,,4.1,11.399999999999999,11.9,5.0,100.0,,,2.4,,29.1,19.5,10.768484990022733
3055,8051,10200.0,0.4970588235294118,0.5029411764705882,0.16584887144259078,0.11089303238469088,0.19774288518155053,0.2826300294406281,0.24288518155053976,6.300000000000001,10.2,22.0,836.0,90.0,0.0,0.0,2.3,555.0,38.3,18.1,10.657259354912508
3056,8052,1975.0,0.49746192893401014,0.5025380710659898,0.22025316455696203,0.12658227848101267,0.25569620253164554,0.28354430379746837,0.11392405063291139,3.2,5.0,8.5,806.0,90.0,0.0,0.0,2.6,140.0,20.1,25.8,10.613983371430686
3057,8055,630.0,0.528,0.472,0.15079365079365079,0.16666666666666666,0.16666666666666666,0.3968253968253968,0.11904761904761904,15.2,41.6,45.3,43.0,100.0,0.0,0.0,2.7,30.0,34.5,21.3,10.537415373436103
3058,8061,7205.0,0.5072866065232478,0.49271339347675225,0.18654646324549237,0.12482662968099861,0.23439667128987518,0.26629680998613037,0.18793342579750347,1.9,37.8,47.5,691.0,90.0,0.0,0.0,2.5,400.0,33.1,18.2,10.696480068065789
3059,8064,4855.0,0.5046343975283213,0.49536560247167866,0.164778578784758,0.11946446961894953,0.22451081359423275,0.28321318228630277,0.20803295571575695,4.4,7.9,11.1,585.0,90.0,10.0,0.0,2.3,340.0,26.7,29.2,10.596634733096073
3060,8066,580.0,0.5172413793103449,0.4827586206896552,0.1623931623931624,0.1282051282051282,0.23931623931623933,0.29914529914529914,0.17094017094017094,3.6,5.5,12.9,72.0,100.0,0.0,,2.5,15.0,25.0,32.2,10.589106466675283
3061,8071,12185.0,0.4917898193760263,0.5082101806239737,0.16331555190808372,0.11858842839556832,0.22568732047599507,0.26590069757899054,0.22650800164136234,0.8,9.0,37.8,1022.0,90.0,0.0,0.0,2.3,785.0,29.2,31.5,10.783114300038692
3062,8072,7880.0,0.49238578680203043,0.5076142131979695,0.20241116751269037,0.12563451776649745,0.22398477157360405,0.26015228426395937,0.18781725888324874,0.0,0.0,0.0,972.0,90.0,0.0,10.0,2.5,510.0,,,10.87804719253426
3063,8075,4630.0,0.5032397408207343,0.49676025917926564,0.2267818574514039,0.15658747300215983,0.20734341252699784,0.24190064794816415,0.1673866090712743,5.9,26.6,40.7,292.0,100.0,0.0,0.0,2.9,115.0,33.3,18.4,
3064,8076,730.0,0.503448275862069,0.496551724137931,0.10344827586206896,0.10344827586206896,0.15172413793103448,0.4068965517241379,0.23448275862068965,1.0,22.6,44.6,59.0,90.0,0.0,0.0,2.3,110.0,,,10.709963418403076
3065,8077,2035.0,0.5,0.5,0.1597051597051597,0.12776412776412777,0.20884520884520885,0.31695331695331697,0.18673218673218672,3.8,11.9,18.6,131.0,90.0,0.0,0.0,2.5,90.0,32.2,18.0,10.63344870621879
3066,8079,260.0,0.5098039215686274,0.49019607843137253,0.2692307692307692,0.11538461538461539,0.2692307692307692,0.2692307692307692,0.07692307692307693,2.3,9.7,35.3,27.0,100.0,,,3.0,5.0,32.3,26.2,10.623763400484325
3067,8081,11895.0,0.4930643127364439,0.5069356872635561,0.1808242220353238,0.12363330529857022,0.22582001682085787,0.2783851976450799,0.1913372582001682,5.300000000000001,14.1,21.1,847.0,90.0,0.0,0.0,2.4,755.0,35.2,17.4,
3068,8082,195.0,0.5384615384615384,0.46153846153846156,0.38461538461538464,0.05128205128205128,0.41025641025641024,0.10256410256410256,0.05128205128205128,2.1,14.900000000000002,39.6,371.0,100.0,0.0,,3.2,,30.1,25.7,
3069,8084,6815.0,0.4966984592809978,0.5033015407190022,0.18561995597945707,0.10858400586940573,0.23697725605282466,0.25311812179016874,0.2157006603081438,0.7,1.7,17.0,659.0,90.0,0.0,0.0,2.4,470.0,32.2,21.1,10.507803519389457
3070,8085,4175.0,0.5167464114832536,0.48325358851674644,0.19138755980861244,0.14832535885167464,0.2021531100478469,0.27870813397129185,0.17942583732057416,3.7,8.2,19.3,149.0,100.0,0.0,0.0,2.8,170.0,34.0,20.4,10.505067539570582
3071,8091,12215.0,0.5030699959066721,0.4969300040933279,0.1718494271685761,0.11579378068739771,0.22913256955810146,0.2905073649754501,0.19271685761047463,0.0,3.2,14.100000000000001,961.0,90.0,0.0,0.0,2.4,845.0,22.5,32.7,10.645424897265505
3072,8094,1455.0,0.5154639175257731,0.4845360824742268,0.15172413793103448,0.15172413793103448,0.21724137931034482,0.30689655172413793,0.1724137931034483,5.8,24.4,28.9,303.0,90.0,0.0,0.0,2.6,100.0,39.9,14.1,10.631036159813405
3073,8095,1285.0,0.5136186770428015,0.48638132295719844,0.19066147859922178,0.13618677042801555,0.22178988326848248,0.2918287937743191,0.15953307392996108,10.9,24.3,28.700000000000003,198.0,100.0,0.0,0.0,2.8,85.0,45.2,15.1,10.534759329377986
3074,8096,6210.0,0.49355877616747185,0.5064412238325282,0.18438003220611915,0.12560386473429952,0.23027375201288244,0.2673107890499195,0.19243156199677938,1.8,26.6,29.4,391.0,90.0,0.0,0.0,2.6,345.0,21.9,26.7,10.376611309118108
3075,8097,2175.0,0.5114678899082569,0.48853211009174313,0.24311926605504589,0.12385321100917432,0.22247706422018348,0.2545871559633027,0.1559633027522936,1.2,2.1,6.1,113.0,100.0,0.0,0.0,3.0,75.0,28.7,28.0,10.568749529606537
3076,8101,6280.0,0.48328025477707004,0.51671974522293,0.15445859872611464,0.09872611464968153,0.1942675159235669,0.26910828025477707,0.28343949044585987,0.7,5.1,26.4,1055.0,90.0,0.0,10.0,2.3,450.0,24.5,27.2,10.563594879017874
3077,8102,7205.0,0.49410131852879946,0.5058986814712005,0.14444444444444443,0.10208333333333333,0.21388888888888888,0.2881944444444444,0.2513888888888889,0.7,1.2,7.1,1037.0,90.0,0.0,10.0,2.1,610.0,23.7,31.0,
3078,8103,6210.0,0.5056360708534622,0.4943639291465378,0.19484702093397746,0.12560386473429952,0.24557165861513688,0.30998389694041867,0.12399355877616747,1.3,2.7,6.300000000000001,760.0,90.0,0.0,0.0,2.6,405.0,29.7,26.9,10.671278276091838
